#{"t_start": 1686363948.7249944, "env_id": null}
r,l,t
-90.21446,352,74.071074
-74.46859,359,76.703681
-83.98417,362,78.354054
-73.72401,363,79.481308
-57.85965,369,81.714813
-101.75068,369,81.714813
-75.51562,378,84.602464
-94.73741,379,85.787732
-25.154234,362,160.518877
-23.98452,357,162.766384
-36.27045,356,165.272559
-43.42831,371,167.495046
-37.804276,373,169.506526
-20.992378,361,170.875876
-30.195854,379,173.397459
-37.574814,375,175.125874
-27.441492,365,245.042838
-33.03383,370,245.042838
-30.953835,382,246.252124
-29.488518,382,248.226644
-33.95447,371,250.541243
-31.023079,369,251.577632
-27.38725,361,252.585012
-26.488764,362,254.506619
-23.395458,368,329.586662
-27.631578,358,330.895011
-25.452139,372,332.303693
-27.490644,374,333.361973
-31.093536,366,335.58853
-25.97795,374,336.633857
-36.172703,360,337.688122
-35.64812,390,342.527214
-16.792755,366,411.877919
-28.048634,363,413.476628
-37.846436,367,413.476628
-33.575752,365,416.443322
-30.97818,374,417.594668
-15.053817,368,417.594668
-34.858868,370,419.074027
-36.169254,362,422.543856
-12.717376,354,492.164586
-19.416729,365,496.436642
-21.85699,371,498.730249
-14.215664,365,500.300654
-18.199795,365,502.14607
-15.988374,371,503.662718
-19.6442,371,503.662718
-21.328894,369,507.914689
-8.950726,355,559.729386
-11.637589,355,564.640534
-10.376639,362,565.606772
-11.078884,357,567.990323
-19.591528,358,569.602702
-12.609904,367,570.896003
-19.31208,366,572.935463
-16.28384,361,575.763645
-14.946449,350,626.353726
-11.965467,350,631.525173
-10.904422,355,633.161575
-7.5318513,354,636.418772
-16.487568,354,637.678595
-13.883808,366,639.711567
-19.591007,360,644.13158
-21.428408,372,644.13258
-20.067541,356,693.516433
-16.751476,344,696.924025
-27.850492,362,700.508369
-15.104965,354,702.781789
-11.415115,360,704.847752
-9.45524,361,706.714303
-11.951815,344,707.692553
-13.791941,362,710.693185
-9.092838,353,760.283778
-10.991472,355,766.97948
-14.241476,370,767.980612
-7.8833923,353,772.543726
-18.92315,364,774.147264
-16.527657,361,775.873718
-19.339489,377,775.873718
-15.679897,363,780.085465
-15.083272,370,831.963822
-7.3533435,345,833.47174
-11.987973,350,835.337762
-18.379639,360,841.541179
-16.924086,352,842.550931
-13.039188,362,845.111058
-15.97641,376,847.221567
-12.875497,356,848.721931
-10.327694,344,899.670695
-10.344762,360,901.788178
-9.177971,359,903.176349
-7.814572,356,909.955369
-19.87891,369,913.14486
-11.164475,362,914.627682
-13.317372,352,916.096014
-6.732513,364,917.836407
-8.78053,350,957.826109
-1.8882203,346,959.321465
-17.423155,357,961.210466
-16.175299,350,966.625413
-14.799866,339,967.614274
-5.0893893,351,970.756568
-13.577822,361,974.885515
-16.792467,371,976.163815
-11.546306,353,1016.993496
-14.659932,349,1018.053291
-4.440603,361,1021.823184
-22.204905,349,1025.537471
-7.2215247,350,1025.537471
-5.332105,354,1029.150255
-10.809147,349,1032.295512
-7.2200975,360,1034.088922
-5.7440996,339,1070.504117
-7.115628,352,1073.648348
-17.267458,355,1078.126812
-4.991247,346,1080.550868
-4.3774056,361,1083.573117
-14.9077,368,1088.568961
-7.040809,351,1089.650015
-13.259795,365,1093.404488
-16.30508,358,1132.252203
-3.719158,349,1133.845592
-10.00252,355,1139.150187
-4.4464607,347,1140.302026
-9.664057,347,1143.255347
-13.859746,357,1149.75801
-7.278084,368,1151.747759
