#{"t_start": 1686104184.0790868, "env_id": null}
r,l,t
-16.196445,351,34.061794
-18.801668,362,36.12264
-16.736069,363,36.955895
-24.903042,367,38.243211
-73.56322,369,39.271461
-50.801857,370,40.148723
-20.934582,371,41.023241
-36.064037,375,42.246607
-15.172559,359,70.852065
-8.787841,370,70.852065
-2.1591187,362,71.990359
-6.0353737,352,72.931585
-13.742042,359,73.854865
-8.122266,364,75.204187
-16.94009,371,76.206444
-26.668982,381,77.972911
-11.471408,357,111.200507
-15.778231,367,112.955976
-1.7193013,362,113.795165
-12.1143055,366,114.710402
-1.7625438,372,116.51511
-19.077196,373,117.918728
-8.168525,373,118.951012
-15.668695,361,118.951012
-0.12536936,353,138.118339
-0.15641962,365,138.978559
-0.03338733,369,140.683975
-0.3659423,373,141.529178
-0.016127126,361,141.529178
-0.8294645,360,142.762797
-0.8328376,367,143.75803
-2.2801664,369,144.7593
-0.40262148,365,164.747694
-1.4682298,348,165.643896
-0.46473798,369,165.643896
-2.782356,356,166.865174
-0.9674461,371,168.345508
-0.81641346,363,169.277718
-0.51888824,369,170.618021
-0.538887,364,170.618021
-1.1020005,365,197.021039
-0.32570988,363,198.168301
-1.7306693,375,199.071505
-1.7195075,377,200.087734
-0.6565023,362,201.199986
-3.8712676,366,202.448963
-0.9195349,365,203.739255
-1.9827749,375,205.130569
-0.9065011,354,223.803911
-0.20878379,366,224.794135
-2.8881605,363,225.732347
-0.78643185,373,227.437921
-1.0543162,375,228.699206
-0.10653871,362,229.606411
-0.6212659,376,230.688655
-2.9307537,370,232.243012
-0.13721327,355,252.401587
-1.2987838,371,254.269008
-1.1286668,355,255.203219
-0.7983303,374,256.144431
-1.2503761,355,257.318699
-0.9422392,358,258.523971
-0.5890609,368,259.384166
-0.6355959,350,260.308374
-1.0091342,354,281.527167
-3.4716542,358,283.644554
-1.4342856,361,284.714796
-0.48129562,352,285.593995
-0.9015299,358,287.047325
-2.284487,377,287.978537
-1.1000082,366,289.101791
-0.21719065,372,290.348072
-0.16952495,349,306.797541
-1.029758,346,309.138068
-1.0982708,374,311.081507
-0.40526357,355,312.216022
-0.2671449,375,313.154233
-3.7421386,374,314.60156
-2.7531059,365,315.413744
-1.1636811,370,316.851071
-0.7145455,367,333.083987
-1.6076826,369,335.546543
-2.1979969,364,337.27794
-1.785088,359,338.095124
-0.83786243,366,339.413421
-2.7166188,361,340.626695
-0.7176657,377,342.107033
-0.20837878,371,343.318306
-0.50557417,356,361.570464
-0.3015973,343,364.169049
-0.07673297,373,365.549361
-0.4259931,344,366.762637
-0.33207595,366,367.61883
-0.17611548,372,369.245197
-0.35412568,357,370.519485
-0.84901977,370,372.500935
-1.0835391,361,386.816995
-0.41434616,355,389.087511
-1.2022908,347,390.659866
-0.8892489,361,391.624086
-2.7219799,360,392.740341
-0.079778284,371,395.085871
-0.46338648,369,396.225128
-0.7263884,357,397.502424
-0.17321168,369,412.055715
-1.1672877,367,414.165195
-1.6038662,366,415.567512
-0.17795852,362,415.567512
-1.2737687,362,416.692767
-1.7383205,371,422.539088
-0.7819616,379,423.357273
-0.3193213,368,424.396508
-0.14844565,359,438.423021
-0.21553826,352,440.136408
-1.3963889,344,441.089623
-0.06289588,356,442.450332
-0.3318398,374,444.449783
-0.36752167,347,446.16217
-0.66556054,344,447.148395
-0.48111543,353,448.070606
-0.53598374,352,462.192459
-0.8866767,348,463.642787
-1.7431949,349,464.72403
-0.5669545,357,466.449419
-0.4137818,353,468.212817
-0.74308676,341,469.527114
-0.7293215,361,471.391536
-0.5215244,371,472.297755
-0.3431717,360,485.987085
-0.82684326,344,486.99294
-0.4279683,357,488.079185
-1.6778077,352,492.676472
-1.0412091,368,495.202042
-2.2143426,359,496.042232
-0.743935,339,496.924083
-0.421189,354,498.46443
-0.2430659,355,512.190874
-1.3677847,364,513.201102
-0.1554393,368,514.706442
-0.49664724,359,516.036741
-1.4608221,344,518.154727
-0.8505233,360,519.539039
-0.3338956,364,520.416237
-0.16886322,349,521.540491
-0.49931404,347,535.4834
-0.049622204,370,537.16478
-0.41384783,351,537.991967
-0.7411538,342,538.888169
-0.58568954,359,541.746817
-1.4523106,353,542.946088
-1.0711521,359,543.946314
-0.8428056,350,544.810508
0.060464624,356,561.937368
-0.7795529,355,563.6068
-0.2529008,364,564.706055
-0.49522159,363,565.583253
-0.6752125,356,568.04615
-0.119926386,355,569.190408
-0.3971771,364,570.623732
-0.26032636,365,570.623732
-0.63002294,360,584.479741
-0.555188,358,586.058098
-0.29536074,358,587.183307
-0.12832758,356,588.020496
-0.10258605,362,590.728107
-0.65615,343,591.647316
-0.4749191,347,592.605237
-1.175124,377,594.169592
-0.08431178,367,608.210422
-0.22907096,365,609.709761
-0.7825843,356,609.709761
-0.38968864,362,610.696984
-1.4814374,361,613.657399
-0.059442274,368,614.617616
-0.28282052,365,615.567831
-0.1351487,350,616.388016
-0.2815968,356,632.657571
-0.098807596,351,633.841838
0.12974915,356,634.822059
