#{"t_start": 1686775193.410849, "env_id": null}
r,l,t
-63.793823,363,89.804913
-65.41,365,91.224259
-62.64915,368,92.837624
-69.69298,371,94.50803
-89.60698,373,95.80835
-61.033947,373,95.80835
-73.64698,375,97.025625
-67.82425,378,98.384983
-22.490334,358,172.598736
-21.648146,368,176.601639
-14.090311,364,178.360036
-11.611815,363,179.452296
-28.069117,365,179.452296
-15.644304,371,180.510585
-25.504192,369,183.032196
-18.299454,379,184.407533
-13.465028,356,247.934696
-9.504445,358,252.188409
-21.50428,356,253.52171
-9.383515,357,254.822044
-8.278574,355,256.945564
-15.6965885,372,259.533591
-12.686069,375,263.143394
-11.501115,387,264.240171
-6.6610894,360,317.533422
-10.256185,351,319.341831
-12.060707,367,324.470917
-13.920131,363,326.032706
-19.125,376,327.782254
-8.629175,371,330.701913
-12.833511,356,331.722156
-4.09615,359,332.805401
-13.01842,363,380.588471
-13.646416,363,382.488305
-3.979026,345,384.935209
-5.220434,351,386.168875
-4.344727,354,386.168875
-7.622435,339,388.300746
-9.53057,352,390.76953
-4.7898517,355,392.012989
-8.7174,345,442.3002
-9.425587,351,443.376443
-7.6398797,350,447.320447
-6.113514,353,448.34934
-18.891253,357,450.32817
-17.546959,337,451.360403
-13.490463,354,454.470881
-6.5095387,367,455.754829
-20.568907,341,512.727209
-23.924894,365,515.598109
-13.403888,350,516.704372
-18.228077,367,516.704372
-14.8498335,347,518.259486
-17.54266,351,519.579859
-25.858356,342,521.412887
-6.6522365,359,524.428395
-10.278817,351,574.114832
-9.736912,353,575.268185
-11.65953,364,576.295417
-10.242718,353,577.565704
-5.639315,346,578.619943
-9.610612,351,578.619943
-15.488585,373,581.560722
-2.7192097,366,585.052932
-12.688627,342,631.986816
-7.882789,352,633.486239
-5.551253,356,635.499032
-7.434474,352,636.620778
-9.654806,357,637.702998
-10.639607,354,637.702998
-7.3393865,350,640.043972
-14.813482,359,645.831071
-8.627066,353,689.65645
-6.056802,347,691.314855
-5.7674,350,692.398113
-14.755013,348,692.398113
-5.1426525,361,693.867474
-5.5020213,359,695.725906
-8.931996,366,698.617587
-13.714022,362,702.959572
-19.453962,341,744.203931
-5.777207,343,745.388228
-4.4753766,345,746.506526
-14.369023,353,747.612789
-9.877608,350,750.181421
-23.844957,366,752.357913
-9.757403,344,753.494169
-13.909479,356,759.07851
-8.715095,344,795.1123
-9.046596,349,795.1123
-18.664574,343,796.067518
-11.241153,343,798.944326
-13.43242,361,799.935549
-9.000956,351,803.600377
-7.7314754,358,805.177746
-12.787496,343,809.8438
-13.683896,347,855.612496
-15.607478,354,857.487924
-11.869397,356,858.6522
-12.237359,345,860.023535
-21.005114,351,862.148028
-9.2045355,354,866.815081
-9.98109,364,868.436539
-5.0672655,354,871.927692
-7.5536203,338,914.328482
-11.959605,341,918.897898
-8.943482,355,920.102118
-10.117405,354,921.636503
-14.828959,360,923.006812
-20.527576,361,930.271552
-18.025934,364,932.151003
-5.1862645,344,933.504344
-21.236755,364,974.188942
-17.408466,347,976.130458
-18.733686,350,977.053727
-11.052484,349,979.210292
-14.856504,366,982.292012
-10.507005,343,987.390748
-17.629894,340,988.574033
-13.413044,358,990.074144
-12.777043,359,1033.011875
-23.09113,354,1034.126138
-7.9916916,353,1034.126138
-12.876081,364,1038.216105
-10.140103,365,1041.413882
-16.626444,350,1044.122574
-10.403603,357,1045.606987
-12.00406,354,1046.965412
-6.6220074,350,1083.733749
-4.447728,351,1084.881552
-14.152894,357,1086.600312
-5.628948,348,1088.733824
-10.234613,345,1091.066665
-8.023646,345,1093.589314
-4.563183,357,1096.259018
-6.4523945,362,1098.102558
-11.53977,346,1135.693136
-12.744991,352,1137.721658
-8.9798765,352,1139.29707
-9.534764,346,1142.275811
-5.557344,361,1143.435103
-10.419441,336,1144.405377
-9.478596,361,1149.693624
-11.69848,355,1150.938282
-6.385105,351,1184.449944
-12.768101,347,1185.813303
-7.952365,350,1187.598706
-7.4570866,342,1189.398487
