#{"t_start": 1686235904.6775415, "env_id": null}
r,l,t
-52.05976,357,43.118162
-14.129675,363,44.504653
-26.293777,363,44.504653
-14.783677,365,45.458887
-46.595467,367,46.468162
-11.944845,372,47.694438
-84.05174,378,49.116804
-74.28342,379,50.015086
-14.538584,359,85.429178
-3.0412893,356,86.549456
-44.21789,364,88.511684
-17.11232,364,89.464938
-14.40343,361,90.578229
-0.79016864,360,91.769498
-22.8276,369,93.500941
-21.480284,383,94.504167
-9.385841,357,127.460132
-2.3267105,360,127.460132
-7.0067906,366,129.806661
-0.800087,369,130.621846
-1.9959806,366,131.593089
-1.8560411,365,132.61832
-2.5922904,365,134.201724
-7.372496,380,135.855098
-13.848841,365,168.540966
-11.657481,370,169.95138
-22.03784,361,172.251025
-9.484605,379,175.451046
-21.790854,370,177.791716
-65.47391,388,178.828172
-33.44353,386,179.829579
-32.9553,373,181.920421
-6.209186,379,217.773135
-47.854065,389,219.314496
-35.137318,346,220.517871
-23.41605,351,221.688312
-55.861416,366,222.919629
-8.785201,392,224.346068
-10.729129,362,225.236356
-6.7706,389,228.60119
-0.056515377,363,255.002196
-3.9308336,361,256.131557
-7.370669,364,257.487092
-0.3219967,356,258.310674
-0.51556265,370,259.125537
-0.31022874,386,260.49411
-9.50975,365,260.49411
-1.0647689,371,263.579203
-0.90500844,349,282.845565
-12.375882,356,284.808052
-6.574475,363,286.127408
-8.468837,353,286.127408
-11.801111,355,287.029636
-0.16837722,384,287.851861
-12.685415,371,288.860088
-6.8952627,371,292.907015
-33.094288,347,312.956554
-5.2375693,380,314.019847
-13.93113,368,315.161131
-1.1121614,362,316.078338
-4.216091,364,316.948534
-13.54599,363,317.797726
-0.51911753,365,318.910056
-8.249499,354,322.400005
-4.390378,349,343.906862
-0.7839408,346,344.785154
-0.5226928,359,345.692385
-1.1890024,354,346.626612
-0.4888501,357,347.697935
-2.0708504,374,348.57816
-0.15452275,360,349.708467
-0.36261898,352,352.170036
-0.8505725,359,368.056686
-3.4985576,362,368.056686
-0.27376956,370,368.952197
-0.3818641,377,370.165471
-0.22482944,366,371.070702
-0.82672364,375,372.139969
-0.68122417,368,373.012211
-1.1120865,363,375.173752
-0.5744983,354,390.697074
-0.58829516,362,391.991405
-0.95617163,356,393.288724
-4.197102,363,394.247954
-2.1344402,360,395.365205
-0.75468075,380,396.170401
-0.88020706,367,397.352681
-1.4565818,364,399.289593
-0.27024642,359,416.83658
-1.8190659,356,417.879821
-0.12245012,359,419.522216
-0.8324992,363,419.522216
-0.76041573,358,420.55254
-1.165854,351,421.458812
-0.53418994,368,422.613724
-0.5360932,356,424.631269
-0.2434154,361,439.542732
-0.03206239,353,440.900639
-0.25762984,372,441.785986
-0.16684778,356,442.817322
-0.32107008,354,443.631655
-0.33109245,370,444.711055
-0.3409718,369,446.235529
-1.298011,351,447.375573
-0.35752624,355,462.00699
-1.056806,351,463.612378
-0.5373872,362,464.420629
-0.14204174,357,465.346909
-0.5348702,373,466.54236
-0.42386428,365,467.597611
0.057736024,359,471.334483
-1.4870512,369,472.945935
-0.17166269,350,487.182665
-1.3684679,369,487.182665
-0.77206063,337,488.041993
