#{"t_start": 1686230480.8967874, "env_id": null}
r,l,t
-41.15775,356,46.117105
-74.87216,360,47.37943
-56.32708,363,48.508722
-42.67046,369,49.957062
-97.98075,370,50.822258
-65.53213,371,51.708488
-44.69897,372,52.573696
-62.003548,376,53.709953
-16.948261,362,86.077071
-14.051803,362,88.452914
-19.686306,362,89.541159
-14.3247385,363,89.541159
-16.51041,375,90.396364
-24.00459,368,91.346592
-25.235779,377,92.352199
-19.69191,372,93.708343
-13.60667,348,132.801453
-4.274247,368,134.003666
-5.651772,364,135.836848
-1.2247102,360,136.637619
-32.000675,359,137.670462
-7.0697136,367,138.600357
-0.6974547,354,139.417108
-1.209588,376,140.6506
-0.46428692,365,161.950682
-4.5685086,352,162.819641
-1.4365175,346,162.819641
-0.7385088,357,163.98078
-0.23035939,369,164.831082
-0.27925476,362,165.923807
-2.244645,362,166.813188
-1.1995635,359,167.931793
-5.2294564,343,189.814128
0.3071194,348,191.306689
-0.44330576,359,192.22704
-5.4708495,364,193.446614
-5.5727487,360,194.830374
-0.66016144,369,195.717718
-0.24453427,355,196.582522
-3.5275106,365,197.551854
-2.125523,361,221.182574
-0.38729376,356,222.418458
-3.4343393,368,224.066082
0.0902242,363,224.88907
-3.1229157,361,226.221672
-1.3221457,363,226.221672
-0.073184565,360,227.04167
-10.811386,360,228.036546
-1.3141037,348,247.360276
-3.1949074,343,248.278212
-2.5009797,347,250.138116
-1.6411376,338,250.952796
-9.748956,351,251.989063
-1.2683661,355,253.454516
-1.1377258,360,254.641388
-0.62058955,367,255.560621
-0.15257145,362,274.476218
-0.1407876,369,275.747518
-1.7421567,351,276.567703
-0.091740385,359,278.164532
-2.7494655,364,279.024968
-3.214717,340,280.065203
-1.0567821,355,281.051165
-0.9754672,349,281.933101
-0.85774106,359,304.478872
-1.460734,353,305.496089
-0.7574848,360,306.638382
-0.9260964,355,307.937601
-2.9093049,347,308.831968
-0.44386238,360,309.803951
-5.242421,358,310.733937
-1.8601222,357,311.806913
-0.56027114,338,328.920805
-0.9130662,352,330.289842
-1.0606327,346,331.956805
-0.673133,362,333.014816
-1.4898365,361,334.229005
-2.891073,357,335.135239
-4.395738,354,336.170624
-3.6321065,366,337.326044
-1.0117267,357,355.380563
-0.51388574,351,356.375524
-0.26830867,359,358.66724
-1.0557323,366,359.542574
-0.87379783,361,360.774031
-0.38988474,367,361.937964
-0.59890926,357,362.810009
-0.44051933,367,363.732757
-0.67473257,352,382.989142
-1.2491119,356,384.135016
-1.0867611,351,386.242118
-0.6116088,361,387.655178
-0.06640777,350,388.675374
-0.47495446,360,389.539964
-0.29750794,367,391.13582
-0.5379802,365,391.999802
-0.5512232,345,407.802324
-1.1871107,355,409.686486
-0.30755636,363,412.204374
-0.70159036,353,413.083874
-0.15821935,352,414.070317
-0.59923804,356,415.194942
-0.7688371,355,416.929659
-0.73084307,356,417.836319
-1.0415472,345,433.326757
-0.9876829,354,435.577826
-0.84580404,346,437.619874
-0.12988265,352,438.866426
-1.6343571,348,439.96491
-0.8004998,357,440.972215
-0.5504523,355,442.879041
-1.7043494,363,444.209368
-0.050435185,349,460.543005
-0.36117083,335,462.005989
-1.2918954,353,465.000761
-0.9434145,361,466.742133
-0.9251134,361,467.880869
-0.3311205,360,468.749065
-0.96452874,349,470.578089
-0.68163925,360,471.402275
-0.08393292,339,484.879775
-0.11343783,356,487.250099
-0.21723492,356,490.139756
-0.267415,351,491.420045
-0.23613958,354,492.624316
-0.39073518,357,493.670553
-0.38605103,343,494.713788
-0.5846276,365,496.702237
-0.49041668,365,510.354303
-1.0492568,362,512.581708
-0.46308663,360,515.524972
-0.29563606,355,516.650085
-0.5401516,348,517.547561
-1.3143474,353,518.828115
-0.2846402,349,519.686038
-0.9754539,355,522.008587
-0.7715352,341,537.547176
-0.06095531,349,540.090981
-0.09214634,337,542.42743
-0.7337596,346,543.780041
-0.17163435,356,544.65724
-0.3873095,350,545.94487
-0.8304276,352,546.884155
-0.15312342,361,549.282221
0.13587345,353,560.058713
-0.18411659,347,562.135182
-0.24729872,340,564.848314
-0.26681533,350,565.947144
-0.4826475,338,567.033941
-0.8222965,366,567.033941
-0.2035338,354,568.431255
-1.5657997,343,570.606255
-0.44271904,342,582.021054
0.12103038,351,584.519642
-0.28801134,337,586.729141
-0.49245143,360,588.234483
-0.48508033,348,589.075691
-0.46120968,352,590.068542
-0.8693695,350,591.396847
-0.35411322,342,596.047873
-0.27657524,353,607.056982
-0.0021225798,340,608.908712
-0.21811357,348,611.853065
-0.045493264,337,613.081343
-0.23146522,346,614.092571
0.008037286,354,615.211977
-0.61897016,339,616.055785
0.26214144,358,618.701384
-0.36793062,341,629.006027
-0.37540728,357,631.629893
-0.44087532,348,633.786379
-0.15846215,343,634.709588
-0.073600814,338,635.796875
-0.29636818,347,636.63167
-0.055902895,347,637.702962
-0.2781219,358,640.950776
-0.9924324,343,650.630806
-1.2202283,351,653.716156
-0.3801527,335,655.143928
-0.3759024,339,656.27721
-0.6061578,339,657.339452
-0.54452246,352,658.788563
0.19908153,351,659.869404
-0.06444398,350,665.493997
-0.15965357,352,674.768594
-0.083127335,347,677.444573
0.0073546898,331,677.444573
-0.3316718,345,679.256984
-0.40274072,339,680.078195
0.10187537,348,681.854633
0.037336294,341,681.854633
-0.9311862,355,685.579971
0.024146425,351,694.991119
-0.22650158,352,697.69973
-0.5316015,353,698.516962
-0.04158056,344,699.872731
-0.13144152,351,700.913033
-0.29218566,332,701.958278
-0.24995877,339,703.020529
-0.15550616,347,707.21636
-0.4027588,345,716.442652
-0.5498266,337,718.952046
-0.94272155,348,720.135314
-0.5135589,343,721.608581
-0.43853867,339,722.478327
-0.3794543,339,723.53207
-0.19698973,352,727.913198
-0.27856505,336,731.547443
-0.029806754,338,740.876377
-0.3834084,336,743.235923
-0.31096023,347,744.96603
-0.20841956,333,745.919245
-0.19150539,340,746.703988
-0.017994262,347,747.674094
-0.18951312,339,749.258733
-0.21039574,333,752.283766
0.0993999,330,761.719624
-0.23988718,358,765.191722
-0.82678324,347,766.405009
-0.48989362,344,767.197187
-0.38079566,344,768.001369
-0.12058656,345,769.045605
0.59044886,346,770.752003
-0.04294674,347,773.687666
-0.30285415,345,782.339688
0.12257417,344,785.681455
-0.10707437,334,785.681455
0.12965362,332,785.681455
-0.44060254,329,786.574661
-0.3698562,355,788.129934
-0.13072518,337,791.935601
-0.18903917,340,795.066643
-0.20695841,349,803.979216
0.2592333,329,806.488709
-0.28828272,336,807.687979
0.30646953,345,808.662718
0.2346918,349,809.560937
0.039108384,343,810.913247
-0.123486884,338,811.910472
-0.050130527,329,814.537065
-0.40754932,350,824.549935
-0.016917393,336,826.502389
-0.039486594,329,827.650661
-0.13321073,349,829.032973
-0.057843886,343,829.956181
-0.3607746,328,830.950407
-0.5551081,341,832.029652
-0.51329243,342,834.840792
0.0964867,329,844.198177
-0.004140756,339,846.581763
0.07390284,336,847.590088
0.18833543,330,848.862393
-0.3787481,341,849.909072
-0.12707601,337,851.263389
-0.15334907,353,852.352635
-0.2912042,335,857.495118
0.08205252,331,866.732334
0.07651561,334,869.199918
-1.2003685,341,870.569179
-0.68448114,327,871.533396
-0.28139573,341,872.586143
-0.25836602,324,873.537266
-0.20125063,333,874.99759
-0.36292142,340,877.759044
-0.3131001,352,887.316436
-0.37021136,335,889.166866
-0.12050675,325,890.062068
-0.35950306,340,891.61942
-0.04693556,334,892.616647
-0.07564145,340,893.466852
-0.19970462,340,895.112224
-0.008882947,326,897.317735
-0.18688212,347,907.856236
0.5894479,337,909.36515
0.082449205,347,910.457397
-0.100953095,329,911.440619
-0.014767313,333,912.664932
-0.0016288545,337,913.510135
-0.16694215,332,915.005472
-0.65423995,347,920.408708
-0.014117591,345,930.658355
-0.1661578,329,931.527068
0.014053062,339,932.983396
-0.13766254,341,934.029663
-0.06438721,335,935.095904
-0.04393375,346,936.236483
-0.021472363,330,937.16884
-0.07543711,336,940.290627
-0.3622841,324,950.376118
-0.15920609,333,951.421354
-0.11268245,342,953.326282
-0.293237,335,953.326282
-0.004575978,348,954.877632
-0.5451675,342,955.79684
0.058068752,342,956.724049
-0.10515182,351,960.184907
-0.18497065,326,969.178652
-0.033350877,341,970.280416
-0.10150871,334,972.213907
-0.04699133,336,973.097131
-0.045482475,338,974.749516
-0.2591621,338,975.808755
-0.017241975,347,976.765553
-0.5383192,334,982.394829
0.05832029,331,991.659495
-0.055203613,341,992.512251
-0.0330072,333,994.407679
-0.29123393,337,995.41792
-0.2976461,338,997.116846
-0.27026466,332,997.926544
-0.23626949,349,999.626237
-0.5019045,327,1001.705707
-0.07816164,324,1011.141642
-0.13790806,335,1012.288914
-0.6225727,330,1014.055312
-0.5777735,326,1014.921508
-0.22620429,325,1016.58077
-0.21883042,327,1017.384073
-0.38452885,333,1019.34246
0.14426133,334,1021.526956
-0.12832196,331,1031.029656
-0.07412733,345,1032.002876
-0.37297595,324,1033.321174
0.043543052,330,1034.437425
0.11196763,334,1036.288882
0.39635047,345,1037.534163
-0.4599485,329,1038.777457
-0.01235067,332,1041.066973
-0.09966972,331,1053.180194
-0.25861576,340,1054.509494
-0.20349745,329,1055.68976
0.0744978,342,1056.641976
-0.4453074,330,1058.376367
-0.11799257,341,1060.051777
-0.31016764,333,1061.025011
0.08143425,351,1064.0328
-0.46044144,332,1073.328941
-0.3277644,348,1074.199155
0.051181726,333,1075.300914
-0.16796322,336,1076.384207
-0.39855936,333,1077.99157
-0.35169786,333,1079.714959
0.0843879,339,1080.906238
-0.1374548,322,1083.254916
-0.19076018,333,1093.12289
0.120432094,331,1093.12289
-0.32851297,339,1094.539209
0.09328154,339,1095.623454
0.16458108,339,1097.21984
0.1886769,336,1098.828759
-0.3493782,336,1100.005875
0.04208056,340,1102.485472
-0.14539361,334,1114.457454
0.12386452,339,1115.404667
-0.03423816,335,1116.686462
-0.121230304,333,1117.678687
0.719394,327,1118.987997
-0.6152804,329,1120.665375
-0.049534112,337,1122.18872
-0.41109437,335,1124.51227
-0.8847202,322,1133.667276
-0.2502531,333,1134.697509
-0.21856737,329,1136.028466
-0.3032263,342,1137.56852
-0.10347164,331,1138.476522
-0.15178631,329,1140.025897
-0.22617507,329,1141.543745
-0.20088585,330,1143.950784
-0.25902757,328,1152.998726
-0.40924972,337,1154.375037
-0.2899534,332,1156.255461
-0.1766192,351,1156.255461
-0.186716,332,1157.145675
0.15759942,334,1158.754102
-0.14726114,341,1160.542506
-0.28367096,329,1162.514963
-0.19853516,332,1174.193889
-0.57554173,330,1175.455187
-0.37579474,319,1176.912516
-0.22021097,335,1178.295853
-0.004855651,335,1179.189068
-0.30937767,350,1181.408567
-0.117260955,334,1182.630314
0.02054573,327,1184.735817
0.13484907,322,1194.03809
-0.42480153,322,1195.382393
-0.11488872,335,1197.40836
-0.08765078,330,1198.692338
-0.006324915,344,1200.168671
0.36163458,339,1202.3746
-0.56954336,329,1202.375601
-0.17975955,332,1204.18145
-0.15771165,329,1213.230493
-0.28730023,340,1215.026898
-0.07805454,337,1216.966382
-0.35067555,337,1218.232668
-0.29507074,339,1219.795036
-0.22061582,335,1221.71547
-0.054196782,341,1222.718696
-0.08631203,323,1223.846951
-0.117973275,329,1235.648204
-0.116329364,345,1238.00923
0.5247919,325,1239.052465
0.019147858,335,1240.642422
-0.2649465,329,1241.984012
-0.06716019,329,1243.943117
0.29667014,333,1245.147389
-0.08444354,327,1245.97859
0.17743842,332,1255.444753
-0.18394032,338,1258.224287
-0.1816312,332,1259.029469
0.01839211,338,1260.865393
-0.114872105,327,1261.722633
-0.16235802,331,1263.889664
-0.05064047,324,1264.79987
-0.028396655,331,1265.910151
0.2908234,322,1274.866041
-0.48661172,324,1277.700681
-0.20117456,346,1279.380112
-0.7717759,331,1280.764425
-0.39801782,349,1282.177667
-0.19376661,324,1283.280385
-0.20832723,341,1284.849406
-0.10875874,338,1285.857634
-0.043953314,323,1297.636302
0.08778304,343,1301.295702
0.08990816,329,1302.367944
-0.10409464,320,1303.393175
-0.4420388,313,1304.556437
-0.54702187,325,1306.162801
-0.191285,327,1307.84618
-0.53924567,330,1308.999443
-0.11978009,330,1317.694006
