#{"t_start": 1686431335.940671, "env_id": null}
r,l,t
-73.47088,347,68.389451
-56.15203,361,72.662428
-70.94497,361,72.662428
-50.300613,362,73.78472
-104.18828,363,74.863002
-92.33846,366,76.309674
-78.97487,368,77.51303
-81.09236,369,78.513323
-30.264238,368,150.938321
-26.735262,351,152.826093
-42.11875,360,153.856717
-28.677946,361,155.19142
-26.819254,361,157.477025
-27.647963,367,158.536292
-26.140844,366,159.858626
-24.39406,378,161.985192
-28.40951,358,236.401991
-31.87371,364,239.681731
-40.714825,369,241.319101
-29.936987,375,241.319101
-25.174469,369,244.307776
-39.321,369,245.395021
-45.485172,372,247.375496
-19.825571,366,248.417105
-20.438002,353,314.93633
-38.024517,353,319.181301
-26.75775,369,324.227465
-15.998483,356,325.448802
-42.31827,365,326.749192
-26.421892,368,328.494944
-27.55664,366,330.057705
-43.05796,387,331.621141
-16.158138,366,398.190577
-41.321033,358,400.042045
-23.163124,356,404.960605
-21.087414,350,406.493377
-27.961782,363,407.751291
-37.548573,363,409.625782
-20.977005,374,413.328991
-29.278976,369,414.611327
-17.751703,361,490.981717
-28.337215,366,492.11913
-15.115585,359,496.152684
-15.156563,353,497.719167
-27.367634,361,499.081557
-20.637877,363,500.849024
-15.1056,353,503.40391
-17.492897,368,506.973742
-16.302687,356,555.849801
-15.103747,357,557.063653
-9.348672,351,559.144186
-13.472407,359,563.013109
-7.9054866,363,563.013109
-9.200721,354,564.431498
-7.1469526,376,566.390194
-7.5913873,348,567.781557
-5.650543,348,614.548459
-5.8673525,338,618.349429
-8.906439,362,618.349429
-18.632454,369,621.474357
-13.829953,354,623.175093
-11.878808,359,624.240386
-2.7489278,359,626.732045
-13.131008,356,627.802313
-11.903327,346,670.254045
-6.723794,352,674.606389
-7.2851706,356,676.113781
-10.637442,348,678.04537
-16.879742,343,679.269702
-11.932931,333,680.44501
-7.227101,343,682.497538
-8.664575,366,684.82628
-16.776644,364,734.738734
-16.589176,340,737.010006
-11.853836,357,739.856808
-11.134468,341,741.32166
-11.656899,366,742.436362
-9.665875,360,744.300881
-10.077946,359,745.280338
-22.632679,363,749.765445
-14.837326,336,791.140798
-10.472701,339,796.737175
-11.40629,351,800.119039
-11.219195,356,800.119039
-19.925926,367,800.119039
-9.414234,348,801.560535
-9.976692,365,804.82539
-17.42515,370,809.699585
-5.618814,346,851.860175
-3.8213785,347,856.527398
-5.8531694,350,859.783642
-8.468269,350,859.783642
-3.6084282,350,861.187152
-8.210027,340,862.811545
-6.6071467,360,862.811545
-5.561399,345,867.096929
-9.545608,351,901.63979
-4.2370057,366,908.511514
-2.8418853,345,908.511514
-8.655902,351,909.649839
-2.563751,357,911.260677
-13.089094,348,912.315284
-5.384094,348,912.315284
-11.221019,361,919.209865
-3.405104,353,951.591661
-10.131606,340,956.613307
-4.115459,344,958.039081
-7.99416,347,959.627925
-13.092719,345,961.178389
-8.407073,359,963.884799
-12.983247,361,964.914451
-10.243851,356,970.592473
-2.8690464,359,1007.277128
-11.363387,345,1011.597833
-3.6494765,354,1013.22902
-8.758413,351,1015.882615
-4.5105286,358,1017.069557
-11.174875,354,1020.076137
-4.749929,361,1022.101959
-2.1006207,341,1025.557964
-2.5807502,345,1062.126679
-5.618415,338,1067.132931
-8.746769,357,1068.156347
-6.344545,359,1069.85167
-4.5636353,350,1071.001933
-4.726925,348,1073.514932
-3.2141955,358,1076.185713
-4.774873,340,1077.641099
-1.1125205,360,1112.308258
-3.5973086,350,1115.847099
-5.5492597,359,1118.106911
-10.310622,336,1119.115465
-5.4203534,354,1120.284729
-14.034354,360,1121.72119
-4.731834,351,1125.157054
-3.8548806,350,1126.455505
-4.1698475,354,1162.255706
-3.5176156,348,1164.550502
-2.488956,342,1166.599442
-1.9443496,349,1167.782808
-4.641136,353,1168.766082
-3.86869,359,1170.120886
-4.369535,352,1173.765797
-3.5087044,366,1175.412714
-7.7626743,343,1203.415015
-1.6966486,353,1206.640806
-4.1335645,355,1209.016508
-2.9141216,348,1210.112859
-5.4518023,360,1211.584347
-1.5914433,366,1213.085492
-1.7188028,342,1216.248397
-5.484035,355,1217.493792
-1.9413185,351,1246.411588
-2.2402012,348,1249.324984
-3.3481405,356,1252.424079
-0.8397191,353,1253.825594
-3.9263282,359,1253.825594
-2.0148206,352,1255.256428
-5.7909136,345,1257.68104
-1.8507127,358,1259.368556
-3.924548,334,1288.276712
-1.283508,367,1290.646747
-3.9300237,348,1294.391398
-9.52592,348,1295.897373
-2.6562655,358,1297.907445
-4.689582,336,1299.094049
-3.098594,358,1300.203527
-1.3358637,351,1302.769594
-2.2601008,338,1331.428582
-8.400333,363,1333.72478
-5.2110806,342,1336.753605
-1.5291667,350,1337.846477
-0.83267623,341,1339.215
-2.1806529,350,1341.481126
-4.046845,353,1341.481126
-1.3677679,346,1343.671484
-6.738605,338,1370.172509
-0.47549686,341,1372.414169
-2.6516726,346,1375.896061
-3.650084,351,1376.920427
-1.3910527,344,1377.943093
-1.5957805,355,1381.086355
-1.7430127,360,1387.281966
-1.1831326,343,1387.281966
-0.5548108,354,1412.972896
-0.8919093,362,1415.90113
-3.615005,348,1418.440021
-1.249096,353,1419.527511
-0.94713694,358,1421.112052
-2.1789436,352,1423.692718
-2.20934,359,1425.605867
-2.7073882,360,1426.602259
-1.0424174,351,1451.586603
-0.57301474,351,1454.598528
-3.4560354,337,1455.932947
