#{"t_start": 1686603105.9633136, "env_id": null}
r,l,t
-69.814865,348,77.963194
-67.66485,364,82.883305
-88.89954,366,84.191729
-52.263412,368,85.445025
-83.97713,370,86.82535
-75.751656,374,88.495739
-84.646774,376,89.778029
-54.978344,384,91.82751
-37.930695,377,158.833906
-30.318624,358,159.903924
-27.000132,365,161.330259
-28.849773,371,163.920843
-29.689411,367,163.920843
-36.150772,361,163.920843
-11.048701,368,165.507233
-42.572304,365,167.333645
-23.344585,345,232.139099
-17.612019,361,235.980707
-29.171515,368,238.818688
-21.625639,359,240.308026
-32.994606,364,243.419951
-22.201897,362,245.409401
-41.615383,383,247.869956
-25.00632,388,249.728376
-22.494455,368,316.233912
-32.889893,369,320.265828
-24.316166,369,323.001445
-27.295734,369,324.42278
-24.508297,363,326.216197
-28.435543,361,329.812021
-29.11816,374,331.500444
-21.969368,369,334.172693
-17.512878,369,401.680696
-32.638657,373,406.829871
-18.152182,363,406.829871
-26.694017,369,408.63928
-16.054096,358,411.124893
-12.536427,371,412.052103
-19.572277,364,414.560681
-35.3561,363,416.666157
-29.698097,371,494.192341
-13.428303,357,495.866719
-17.839117,350,497.985197
-16.127876,361,499.439525
-22.64726,371,501.426
-13.003177,361,502.529276
-23.813122,371,507.658465
-15.805,371,510.091041
-12.138478,352,564.949234
-13.726879,349,567.294828
-19.394709,365,569.641358
-12.134305,361,572.535233
-10.838563,374,573.96661
-11.569831,351,575.989079
-15.950511,373,577.070336
-10.445456,365,580.30711
-12.767308,359,628.521252
-10.950693,357,630.32866
-10.209722,355,632.179117
-11.824571,357,635.533874
-7.008154,352,637.246261
-10.680158,358,639.159817
-18.415987,370,640.8222
-9.432457,361,643.918924
-11.8378315,356,693.10382
-10.529023,362,696.178219
-10.8067,367,698.994089
-9.971848,350,700.026335
-10.925346,369,703.083025
-7.8127193,364,704.893434
-11.693687,365,706.554878
-16.283615,360,709.439529
-13.133235,357,758.127784
-8.94357,342,763.243978
-10.599498,358,764.464254
-16.588467,364,766.067674
-15.417415,376,767.129952
-13.412105,368,771.728071
-10.682657,366,772.951347
-10.645129,354,774.214645
-18.997873,370,826.976109
-9.79638,358,831.15707
-23.265995,368,832.283325
-13.484188,368,833.499613
-10.258306,366,834.869922
-11.075301,358,839.503994
-11.797379,363,840.740835
-9.021735,373,842.531239
-8.584466,355,899.773539
-7.7403674,351,903.273509
-7.2251496,359,906.006514
-10.292818,359,907.243222
-5.2666335,358,908.442733
-10.669525,342,910.678037
-6.1311264,356,914.850098
-9.120077,365,916.05622
-11.897759,354,969.231519
-3.8061035,340,972.397574
-13.14585,346,974.764588
-12.493507,360,975.994866
-7.969338,352,978.920949
-7.4020557,362,980.122106
-9.154574,356,984.377067
-7.1207037,367,986.798614
-3.6846073,360,1028.847242
-7.7345037,351,1030.008503
-9.7644615,352,1032.263018
-5.6632895,353,1033.548308
-6.620632,350,1036.443975
-8.859881,355,1037.768305
-15.195632,353,1042.214311
-13.044639,353,1044.79193
-5.2253213,346,1080.909177
-6.849701,356,1083.552829
-7.623232,354,1085.979406
-10.103172,361,1087.425758
-4.968573,355,1089.761285
-16.588766,379,1094.264327
-8.040682,361,1096.032727
-4.3619776,352,1097.353086
-9.456527,345,1135.897813
-13.723514,355,1140.441903
-10.975158,357,1143.170537
-14.329454,358,1144.926939
-3.9691749,357,1146.988405
-6.3069506,351,1150.639247
-8.241484,352,1153.046791
-8.237183,367,1155.173309
-10.017711,359,1193.003863
-9.77706,340,1194.299207
-6.089221,349,1198.022139
-8.417686,345,1199.010362
-11.992324,360,1202.877235
-4.490201,360,1211.586245
-10.9882555,354,1213.195635
-3.2176492,350,1214.731012
-6.183124,351,1247.454399
-6.2338753,353,1248.878721
-4.024518,338,1250.464105
-4.8219934,347,1252.318523
-0.9039833,352,1255.973361
-3.3861623,345,1258.767018
-1.6645964,356,1260.126376
-3.235153,359,1262.688967
-4.9043455,360,1297.771888
-5.3038983,358,1299.62832
-2.6326134,355,1301.412748
-10.078416,386,1304.172372
-3.7716372,354,1306.453939
-9.430667,357,1310.334828
-4.0518837,362,1312.430332
-9.26364,359,1314.759871
-3.4133635,360,1346.970142
-3.8557403,368,1349.768787
-3.7151396,361,1349.768787
-1.9518514,351,1351.150215
-4.344929,363,1354.858091
-2.5494957,353,1357.076592
-7.5754857,361,1359.965287
-5.5974126,362,1362.393835
-4.9320865,346,1392.263578
-3.9510944,347,1396.009424
-9.358568,352,1396.010424
-6.306424,343,1399.719326
-8.750337,375,1400.810573
-8.298393,355,1404.350372
-5.1608973,350,1406.489867
-4.871921,353,1409.07345
-3.6933503,356,1436.690258
-2.2721107,356,1440.074052
-1.6521151,365,1441.859456
-4.3065386,354,1444.04096
-5.253762,358,1445.103225
-5.782774,352,1447.923867
-5.183596,357,1450.483444
-5.419705,355,1452.741009
-5.337349,352,1488.256052
-5.016291,358,1492.615062
-9.152413,350,1495.133631
-1.4722794,355,1496.795054
-1.9316828,374,1498.171378
-4.1217785,338,1500.641996
-4.5767593,357,1501.632245
-4.7011905,350,1505.167094
-5.3450103,366,1534.011609
-3.3720906,355,1536.948272
-3.9698672,351,1538.792706
-3.5471604,354,1540.673156
-2.3669949,364,1542.954713
-7.2818937,353,1544.272036
-3.9363892,360,1545.705373
-2.3170066,348,1547.827883
-3.1672966,351,1575.978238
-1.4703735,345,1578.057745
-3.0899487,344,1580.691365
-3.338955,355,1581.620606
-2.5443814,354,1584.675472
-3.7715623,349,1586.148092
-1.9447649,360,1587.45844
-2.156927,363,1590.543216
-3.1448083,353,1619.726883
-2.7310863,366,1620.677187
-1.6578957,347,1622.618626
-0.83516735,362,1625.164721
-1.5038055,342,1626.520327
-2.4562585,354,1629.459003
