#{"t_start": 1686333442.9634929, "env_id": null}
r,l,t
-79.84381,361,84.625865
-64.85485,361,84.625865
-68.46905,361,84.625865
-61.07742,362,85.811135
-85.420494,362,85.811135
-83.60047,365,87.241933
-95.649925,368,88.8103
-69.676506,374,90.725745
-31.08425,344,166.458821
-35.591026,359,167.835132
-23.607565,360,169.149431
-25.322557,356,170.441722
-17.356752,360,171.535969
-46.41967,365,172.998299
-34.526783,366,172.998299
-24.234592,372,174.696683
-13.653251,345,239.890839
-29.122955,363,244.6241
-17.222944,362,245.699355
-23.891148,360,246.769718
-36.037865,360,249.023901
-28.192001,375,250.33321
-35.98047,380,251.730551
-26.604584,373,253.046054
-26.630835,363,325.029386
-32.510014,366,330.617644
-36.117744,368,332.5871
-18.01686,371,333.868389
-30.919577,363,335.027106
-34.72886,373,337.422068
-41.3025,374,340.078242
-46.22869,381,341.864248
-31.557547,355,407.753174
-21.05835,348,412.970518
-34.386654,361,415.326104
-40.290455,367,418.840697
-43.10592,358,418.840697
-25.522776,377,421.461242
-27.101324,368,424.450323
-28.917564,370,426.705975
-17.36817,368,498.123148
-15.0738125,358,501.029371
-17.340261,361,506.582624
-14.277501,373,506.583625
-20.566488,363,507.826645
-13.52375,358,509.272971
-11.498218,361,512.665234
-20.928736,360,514.703071
-10.354041,350,560.637654
-10.770577,345,566.636983
-10.104714,369,567.70342
-18.097416,349,569.748886
-6.8287616,356,570.988173
-10.716389,367,573.829498
-11.684658,352,575.167808
-11.681936,358,578.088467
-18.181807,360,626.3203
-10.022949,337,627.83418
-10.739782,352,631.747009
-8.254489,347,632.749786
-2.3086874,352,634.79784
-16.592487,363,639.792967
-5.578486,358,642.392101
-24.826658,376,644.28953
-16.045687,350,693.004668
-11.2844305,363,697.106764
-2.296383,352,699.131229
-6.9905286,351,701.161978
-12.677461,365,703.180434
-13.202407,346,708.073006
-14.866582,356,708.073006
-20.850952,362,712.106421
-11.569999,347,755.75016
-7.7273803,351,760.635263
-4.0465345,351,763.666958
-30.373817,359,764.952249
-11.682885,358,767.421806
-6.1201754,351,770.369472
-6.4162965,359,772.563983
-12.032646,369,778.161137
-12.831536,352,822.46835
-15.053491,342,825.199973
-11.937384,350,830.123084
-11.002724,365,834.26902
-3.644318,348,837.797842
-17.527802,376,839.677266
-10.778158,367,841.446668
-14.86408,353,846.481398
-4.8970156,361,894.924754
-13.028433,359,896.985219
-3.5413377,351,899.765207
-5.361909,356,903.936224
-4.6335187,368,908.662887
-2.476409,359,909.850574
-14.320636,364,909.850574
-5.183052,349,912.681671
-7.0634065,348,948.610263
-5.5042167,358,951.744883
-1.7733154,361,954.579786
-2.561393,350,956.649221
-5.340882,349,961.016365
-4.278313,351,962.16004
-4.211471,356,963.454872
-5.8064585,363,967.150107
-7.18916,362,999.675105
-3.6610951,358,1002.458763
-3.8232327,350,1004.230988
-4.795724,350,1006.483515
-6.7963905,349,1011.017144
-6.4450455,355,1013.021596
-7.8389606,361,1014.037825
-1.8750648,346,1016.291349
-6.806062,344,1050.10427
-6.356046,350,1054.56076
-7.5012355,367,1056.813365
-5.3622446,353,1058.227708
-9.001319,349,1062.596232
-6.0558987,346,1064.253988
-2.70814,348,1065.538177
-11.401594,345,1068.074657
-3.8515568,357,1103.883333
-7.309388,341,1107.186591
-4.2157416,363,1109.491337
-7.407914,350,1110.489563
-5.176722,343,1114.36189
-4.568353,357,1115.793116
-4.8242106,355,1117.103491
-8.911974,361,1120.247046
-1.877154,365,1155.102007
-6.481501,353,1157.242422
-5.066796,343,1158.449793
-14.787753,368,1162.507611
-3.6949546,352,1164.883259
-4.005815,348,1166.39496
-2.7552338,354,1167.477636
-5.0344467,343,1169.943186
-2.9138932,349,1213.351683
-6.556678,360,1214.543952
-1.8235422,360,1216.717443
-2.9104304,347,1218.776684
-7.4958386,356,1222.106298
-2.0703087,355,1223.408762
-1.8844767,360,1224.930227
-4.3707623,351,1226.271214
-4.6903954,336,1257.026392
-7.313688,357,1260.1901
-2.4645274,350,1263.37168
-4.9051895,364,1264.60667
-4.3298354,347,1267.180146
-4.310118,350,1268.778128
-2.843363,365,1271.612145
-2.1048546,361,1272.519847
-3.0465653,347,1300.526966
-3.5555742,358,1304.381952
-3.0217311,350,1306.519512
-2.2327218,356,1307.636833
-1.2008419,352,1309.813324
-2.47723,353,1311.426719
-1.2766433,356,1314.536421
-2.0256393,364,1316.235834
-3.9004953,359,1343.183934
-3.5258253,347,1345.874617
-8.193579,352,1348.692296
-3.3650005,364,1351.018833
-3.0022452,359,1352.894271
-2.4387536,354,1354.128587
-4.480535,351,1357.095257
-1.3276521,359,1359.540858
-1.6750839,365,1386.315982
-3.8761253,349,1387.376635
-1.8920263,352,1390.444366
-2.1432903,346,1392.209765
-5.788783,343,1393.770414
-3.4054198,355,1395.974075
-3.3305478,354,1399.031779
-5.6157413,351,1401.180369
-4.494985,337,1427.10022
-4.7032914,364,1431.123167
-8.051202,357,1438.356832
-2.4003196,363,1440.583347
-2.4227734,367,1442.476774
-3.0187504,354,1443.506082
-4.144043,352,1446.10767
-3.2904327,358,1448.796439
-1.5599612,351,1471.025488
-2.252326,349,1474.257273
-3.5603406,358,1477.11296
-1.6251882,345,1479.188456
-1.5484995,348,1480.462023
-1.5360001,363,1481.461272
-1.1271986,353,1483.940139
-1.2762024,358,1486.785829
-1.5378715,368,1510.887345
-1.079014,362,1513.690003
-3.0641952,358,1516.394627
-2.7078295,352,1518.447151
-2.8796856,356,1519.470387
-1.6411146,363,1520.442636
-0.6399501,347,1522.313121
-1.5935903,362,1526.630121
-1.5372051,372,1552.145974
-1.410712,360,1553.787465
-0.9199081,357,1556.120433
-2.715264,347,1557.545828
-3.6415908,362,1559.579355
-1.3675349,345,1559.579355
-1.0535626,359,1560.545611
-1.4971344,368,1566.372019
-0.427365,345,1589.320277
-1.8712529,359,1590.669582
-2.4181457,357,1593.729302
-1.1570514,360,1595.366697
-1.0740259,349,1596.388954
-1.9299115,350,1597.354172
-2.8996234,354,1598.612455
-2.1812587,349,1603.85864
-1.9861385,347,1626.632795
-1.2321324,368,1629.834535
-2.2937286,345,1631.524943
-4.4165545,357,1632.622228
-2.0480022,352,1634.004553
-2.8108397,361,1635.611915
-2.047027,359,1636.834295
-3.8802307,349,1641.767409
-1.4895556,349,1670.364807
-1.6299868,346,1673.207516
-0.35300776,355,1675.490083
-1.6665843,362,1677.228489
-1.0570618,367,1679.121955
-2.085039,358,1680.213201
-2.1460576,377,1682.430714
-2.0079517,372,1687.123811
-0.53516346,364,1707.2604
-1.9913644,354,1709.243917
-1.4090908,366,1712.495664
-1.9932362,363,1713.970022
-1.3920245,348,1713.970022
-2.122147,363,1715.802436
-1.207157,364,1718.154972
-1.0179467,350,1721.490743
-0.59709865,342,1740.993263
-0.6561676,355,1744.198987
-2.7089567,355,1747.684809
-0.9958306,350,1748.725109
-0.6229672,358,1750.247498
-1.1226953,362,1752.372978
-1.1230077,356,1754.220413
-2.2109988,351,1757.429201
-1.8401203,353,1776.972613
-2.0088613,356,1780.417408
-1.3464679,350,1783.989293
-1.513286,361,1784.933551
-0.90634924,362,1786.032831
-1.7663578,362,1788.906532
-1.0333633,366,1791.165042
-3.3560934,357,1793.570615
-0.6117839,375,1815.209569
-1.0666789,365,1817.540176
-0.8746404,348,1819.805687
-1.2656469,356,1821.214044
-1.3676918,360,1822.723396
-1.5129831,362,1825.510076
-0.7482568,362,1827.682585
-1.1108841,361,1829.882163
-2.556264,363,1851.996193
-0.47799668,338,1853.897622
-1.5772837,370,1856.003115
-1.4454309,349,1857.190492
-1.7363966,358,1859.452042
-4.0674033,372,1863.971093
-1.0966241,357,1864.951345
-1.9468689,358,1867.229902
-1.2119757,361,1895.510382
-2.7024775,376,1896.64565
-1.47557,362,1898.876252
-0.30976096,373,1900.258564
-0.98730856,367,1902.204016
-1.3050264,344,1904.500548
-1.3300819,358,1906.321006
-2.529304,346,1907.846401
-1.1872754,353,1929.925478
-0.74295264,360,1931.072763
-0.11553696,345,1932.709211
-2.0486207,354,1933.703512
-1.0795225,356,1936.322103
-0.8112219,351,1938.208542
-0.5263886,362,1941.317289
-0.38187855,375,1942.535564
