#{"t_start": 1686171914.810755, "env_id": null}
r,l,t
-46.49102,358,43.663084
-19.416039,360,44.657312
-24.554258,363,45.725565
-18.111282,363,45.725565
-85.79674,373,47.665002
-34.926247,379,49.118331
-58.15413,382,50.199575
-76.84345,385,51.230808
-1.557782,349,83.879715
-1.371536,359,87.742498
-34.28648,375,88.613953
-22.250835,372,89.644185
-7.2446895,360,90.871073
-29.67371,383,92.421793
-20.528753,361,92.421793
-27.015827,372,93.787462
-17.597406,370,127.455127
-2.2477658,362,129.579302
-3.3323755,361,130.559636
-0.5404078,364,131.96634
-4.3911514,371,132.797733
-1.7473323,365,134.232721
-18.157907,366,135.838951
-10.462433,380,137.159835
-2.885052,357,157.979934
-1.2662358,349,159.147198
-2.6450956,352,160.215277
-0.34810165,364,162.104079
-0.60719633,358,163.477897
-0.6763482,374,163.477897
-3.089572,370,164.446817
-0.78494424,374,166.278362
-1.4651043,348,189.263949
-0.3873629,361,190.118063
-1.7312592,365,191.673169
-12.68727,348,193.689034
-0.6624977,365,194.772836
-1.0633556,367,196.514161
-0.88805425,377,197.69774
-1.1069131,370,199.378523
-4.353245,356,222.112849
-5.7955427,366,223.697415
-0.6333262,366,225.219228
-3.1911786,363,226.907706
-2.2990212,360,227.862472
-4.389023,368,230.068991
-2.023941,367,231.162368
-2.3805811,359,232.323136
-1.624005,367,251.140739
-11.545006,359,252.146501
-1.865281,360,253.664826
-5.263504,361,255.66995
-6.3084917,368,256.711773
-1.5524327,360,258.620067
-3.3562143,361,260.236812
-6.7858467,368,260.236812
-5.879904,351,279.547559
-2.350622,355,280.388164
-0.8858984,357,282.385076
-2.5812626,361,284.687974
-1.4911343,360,285.731618
-3.7325954,348,288.033416
-15.513225,362,288.033416
-0.35425717,371,290.147895
-0.016254755,347,309.543814
-0.15673049,359,310.991045
-0.35671094,344,311.872329
-4.1435533,364,315.133605
-0.6802202,371,316.124886
-1.0752218,362,317.77963
-0.7159074,363,318.61993
-0.8551771,374,321.184572
-1.7592418,362,336.227589
-3.7633972,351,337.217813
-1.1117264,372,338.963721
-0.15558581,351,341.147488
-2.3408935,353,342.273761
-4.8017488,353,343.848717
-0.70116043,365,345.363405
-0.0073402408,344,346.880872
-0.79479694,348,362.366284
-3.02859,364,364.343323
-1.1210885,362,365.997483
-0.5120589,357,367.933124
-0.7608848,363,369.432807
-1.5315688,372,371.719463
-0.2757452,374,373.381921
-0.6202828,370,374.683807
-2.3944232,347,392.325263
-1.1752661,370,393.243707
-0.5137809,365,395.844178
-0.12556104,358,397.4438
-1.1352233,351,398.488246
-3.1312747,346,401.118573
-0.20568058,364,402.049782
-1.1992382,344,403.02901
-0.12920669,357,417.375939
-0.64841336,362,418.531573
-0.7692556,347,420.945127
-0.090945914,371,422.139261
-0.1512907,351,422.139261
-0.8369211,352,424.922178
-0.6079665,362,426.106456
-1.7734157,368,427.635011
-1.2291199,358,441.71626
-1.1824794,362,443.162978
-0.3322389,361,445.671235
-0.9752403,355,446.619299
-0.5975823,359,447.619813
-2.4509578,357,450.339193
-1.3837923,350,450.339193
-0.24412628,364,455.382004
-0.41748875,348,468.204524
-0.8771074,366,470.428502
-0.566153,350,471.907632
-0.39793405,359,473.427254
-0.5485654,365,474.316146
-0.16067958,349,476.143159
-1.2466913,351,477.002188
-0.46481025,355,479.293844
-0.284242,358,492.197989
-0.40024373,343,494.481228
-0.7375819,359,495.327568
0.047565043,354,497.460834
-1.7196804,358,498.551351
-0.30609983,354,500.427065
-0.19349267,366,501.67608
-0.6887138,342,502.911916
-0.4212922,354,516.686034
-0.4090491,348,518.592012
-1.3080385,357,519.852996
-1.0567048,348,521.516041
-1.8040012,357,523.098829
-0.41324455,348,527.393033
-0.2644374,344,528.920485
-0.50991774,361,530.047004
0.03340602,364,543.729623
-0.5983163,344,544.718157
-0.45218894,346,546.081671
-0.38204703,349,547.825064
-0.11566829,344,549.063855
-0.3174594,366,551.543174
-1.448608,361,552.97147
-1.013299,363,554.288655
0.07512848,360,568.368295
0.16468361,359,569.298297
-0.6347963,335,570.46555
-0.24533647,359,571.42879
-3.220961,347,573.148165
-0.76973116,342,575.344798
-0.8130565,354,577.76135
-0.5063586,373,578.987291
-1.7354931,337,591.806014
-1.1839035,355,592.964039
-0.16434616,361,594.18461
-1.0646511,351,595.036045
-0.27361035,361,599.988929
0.19734132,354,601.892059
-0.38844052,342,604.073915
-0.04958538,362,605.37323
-1.039981,349,617.683005
-0.08190016,344,618.558534
-1.0370233,351,620.180859
-1.1428878,351,621.070563
-0.4159916,335,622.408896
-0.37633628,357,625.349664
-0.4884511,347,627.014323
-0.684082,364,629.102029
-0.013191845,352,641.051031
-0.029008638,363,642.26044
-0.927392,352,643.438687
-0.43902475,361,644.534868
0.13121697,351,645.548217
0.20960595,352,648.475029
-0.96338844,345,649.790441
0.019435272,359,652.446887
-0.25794166,346,666.368856
-0.43355474,346,667.527012
-0.2313233,349,669.357973
-0.08248911,360,669.357973
-0.7497405,354,670.17454
-0.22682327,340,672.608224
-0.69253916,344,674.07005
-0.3045999,342,676.606565
-0.6241831,344,688.00176
-0.10080889,371,689.57323
-0.35433516,344,690.647735
-0.76644444,354,691.887093
-0.22434929,356,692.751019
-1.1882077,348,694.912938
-0.2695843,348,696.489529
-0.57804084,355,699.415895
0.19747369,347,710.542031
-0.7276132,343,711.99293
-0.22857447,346,713.238423
-0.78411233,347,714.520066
-0.42192805,355,715.770918
-1.3754383,347,718.288563
0.048747897,367,719.279002
-0.1592313,342,721.888137
-0.014875381,341,735.552552
-0.2834745,341,737.051065
-0.6690198,345,738.410131
0.17670965,348,739.753644
-0.04128093,343,740.749714
-0.057447035,343,743.427224
-0.38455456,349,744.321282
-0.30562896,347,747.411527
-0.26872495,344,758.914026
-0.12939034,345,760.494007
-0.4646911,344,761.910896
-0.0016787333,348,763.489591
-0.13810381,343,763.489591
0.30054748,346,766.368553
-0.42165914,350,767.444235
-0.13483784,346,769.907302
-0.9080596,339,780.497588
-0.25872916,352,782.555714
-1.4648232,353,783.93977
-0.7534326,350,785.378964
-0.6512849,359,786.583377
-0.053548314,334,788.298472
-0.114514984,350,790.124472
-0.71655345,347,792.479542
-0.3012434,349,805.824388
-0.3384047,337,807.358419
-0.114374265,356,809.590034
-0.6894268,349,811.127643
-0.279982,361,812.01949
-0.39593786,339,813.067244
0.013903937,352,815.502171
-1.0432051,342,817.362642
-0.5299445,349,828.545045
-0.19698292,348,830.019698
-0.31268236,345,832.142695
0.5466272,328,833.325506
-0.047579344,346,834.746488
-0.18098055,356,835.878823
-0.64650756,338,838.087689
-0.3252133,346,840.61488
-0.19575053,341,851.294673
-0.17394014,348,853.071952
-0.62154007,352,855.389829
0.23112173,347,856.29542
-0.23287731,341,857.326654
-0.32029128,351,858.913804
-0.36532876,347,860.699289
-0.3977057,346,862.846113
0.058827616,346,876.455347
-0.08393963,347,878.305751
-0.021702562,341,880.297447
0.0050981133,338,881.445529
-0.9830128,347,882.380448
0.1713724,340,883.925586
-0.21106903,333,885.397732
-0.115040384,353,888.488526
-0.28153193,345,898.8415
-0.42239693,339,900.38124
0.20044675,337,902.586832
-0.45139337,321,903.509293
-0.19767302,337,903.509293
-0.063297614,348,904.377494
-0.11636144,346,906.900452
-0.25226364,350,910.15236
-0.21256477,329,920.16998
-0.6614402,351,921.19949
0.06709613,338,923.621391
-0.009805788,340,924.621949
-0.13895383,351,926.008295
-0.26752093,356,926.929572
0.16682251,344,928.941825
-0.2527597,347,932.242527
-0.21430041,327,944.274466
0.14794718,344,946.065132
-0.06252266,339,948.426551
-0.25168425,349,949.416154
0.066785716,338,950.476454
-0.12914804,350,951.902562
0.040408127,333,953.15533
-0.0035131876,348,957.193145
-0.71681386,332,965.511596
-0.14011978,344,967.798404
-0.60070133,342,970.270084
0.07998659,349,971.147591
-0.561055,339,972.046033
-0.6076831,333,973.762101
0.22829196,345,974.601287
-0.15585461,340,979.018528
0.11860136,337,987.550774
-0.9532138,332,989.629402
-0.21340348,334,992.380665
-0.93262154,333,993.223879
-0.33728856,340,994.137641
0.12450042,336,995.869857
-1.0583911,351,997.331406
-0.23065606,322,1000.447961
-0.2352021,331,1012.144363
-0.41039547,335,1014.427779
0.5588735,336,1017.214767
0.2552806,338,1018.04098
-0.34990603,342,1019.153704
-0.27738556,329,1020.301506
-0.44286484,335,1021.971501
0.31310257,336,1025.102505
-0.18477824,340,1033.924775
0.07940922,336,1035.982583
0.019399947,335,1038.759256
-0.019797975,333,1039.81278
-1.4035288,343,1040.657841
-0.5919689,341,1042.127732
0.056935083,336,1043.589724
-0.24041215,334,1046.64846
0.7352544,342,1055.995499
-0.22438027,324,1057.306645
-0.79741114,333,1060.532592
0.019816253,336,1061.834851
-0.42306024,327,1062.88305
-0.23597117,352,1064.084677
-0.5299598,338,1065.618246
0.28569365,334,1068.504654
0.3418487,343,1081.411577
0.14768246,354,1081.411577
0.23350988,335,1084.196236
0.38646647,332,1085.262523
-0.43678677,331,1086.285722
-0.15515222,347,1088.216565
-0.2827326,335,1089.221685
-0.1774019,340,1092.208521
0.17680016,330,1101.841595
0.048383065,331,1102.667191
0.121977255,329,1105.444753
-0.1385352,329,1106.54069
0.14983237,336,1107.850075
-0.5206999,332,1109.576648
-0.16690098,329,1110.472672
-0.86220884,330,1113.539402
0.16034164,332,1123.358191
-0.3506282,339,1124.425794
-0.09725901,326,1126.61036
-0.15002757,322,1127.52784
0.18277219,323,1128.898446
-0.68519104,329,1130.966376
-0.416221,351,1132.655611
0.2674748,337,1135.15986
-0.37426558,333,1145.046059
0.07285789,340,1145.904281
0.2863504,323,1150.618872
0.0908888,336,1151.847818
0.08012005,325,1152.854631
0.040044725,340,1155.609455
0.30170283,336,1157.083917
-0.29189783,338,1159.772761
-0.117476605,329,1169.27072
0.01562781,334,1170.223364
0.04973233,319,1171.415394
0.0727008,330,1173.14364
-0.026438765,334,1174.317854
0.15428779,325,1176.666549
-0.015366789,333,1178.479499
0.124355,325,1180.757683
0.030796511,322,1190.169866
-0.2555146,333,1191.238993
-0.02342389,330,1192.467824
0.25943846,338,1194.536003
-0.6453017,337,1195.666709
0.048408106,336,1197.946676
-0.0002596309,335,1199.760848
-0.15259111,326,1201.635676
-0.634075,321,1211.394505
-0.30954516,330,1212.279684
0.048478637,321,1213.405593
0.18488565,324,1215.706095
-0.15696858,341,1220.506848
0.24064387,338,1222.676655
0.108078055,344,1224.813666
-0.11942585,335,1226.255809
-0.35851213,311,1234.554967
0.15078466,322,1235.94463
0.06230937,331,1237.518065
0.14884916,329,1239.734255
0.12895192,333,1241.869515
