#{"t_start": 1686677990.8508852, "env_id": null}
r,l,t
-52.438316,347,71.408972
-74.41894,356,74.610052
-65.69217,359,76.168427
-118.27628,360,77.288761
-67.51671,372,80.65754
-68.97179,373,81.767859
-96.96236,375,83.068188
-75.892624,378,84.448551
-27.622694,355,151.632908
-34.94556,353,154.224551
-17.206003,349,154.224551
-23.532057,364,158.327579
-15.952017,357,160.486189
-25.049496,361,162.4577
-31.04436,362,163.97707
-25.577219,365,165.795505
-24.139711,352,224.37904
-30.39873,364,228.138932
-25.56707,371,228.138932
-8.980922,354,230.893608
-19.537088,353,232.585092
-19.864199,368,234.153517
-17.564655,368,237.290251
-25.94047,375,240.202942
-13.288452,362,288.340861
-10.658498,351,289.361139
-15.154199,352,292.711913
-21.592548,367,293.80846
-12.093138,350,294.751946
-7.4900975,360,295.874218
-13.751935,352,298.830974
-10.871976,365,302.794881
-10.088957,353,343.578112
-11.978092,359,345.503546
-12.492529,346,346.845912
-9.069168,351,348.609363
-9.347346,357,349.86996
-4.698315,361,351.01825
-11.428094,360,353.745996
-5.0960045,367,357.723017
-10.82191,337,396.480861
-14.836885,352,397.944242
-13.573704,338,399.442618
-7.261649,353,400.85399
-7.555434,342,402.460366
-22.854332,336,405.00597
-9.867596,358,406.099255
-7.547543,357,412.293697
-8.102293,341,454.337262
-12.199107,349,455.80862
-34.598763,356,459.30047
-14.06758,335,460.516769
-12.884623,360,462.24525
-6.0777802,355,463.176512
-10.961462,347,464.39686
-21.636751,356,475.632428
-18.892506,347,514.013245
-17.311398,355,515.579628
-19.30214,348,518.600323
-14.182419,350,520.090685
-13.82506,350,521.781142
-7.762402,349,522.960408
-21.131256,361,524.942948
-30.697994,354,532.992779
-30.53242,343,571.346471
-24.964546,346,575.655787
-33.716457,348,577.584284
-8.951115,369,579.079622
-12.922785,350,580.729392
-9.397886,356,581.917077
-9.42287,348,583.339045
-14.667024,372,595.009709
-21.596142,349,635.690944
-12.503822,333,641.142479
-37.85765,345,642.62214
-7.9095025,346,644.653642
-21.38871,368,646.361111
-26.731842,363,647.344429
-25.577158,356,649.708104
-12.517943,357,659.980436
-25.92478,354,691.965669
-11.577795,356,696.271684
-17.265314,355,697.420994
-14.020963,356,699.375774
-8.344603,359,701.418732
-10.098217,363,702.92411
-23.852694,373,706.657004
-12.827389,341,713.962734
-18.651665,365,751.546294
-6.903982,347,753.783841
-10.765935,357,755.824636
-15.471173,347,757.932112
-8.601486,357,759.102388
-22.345442,354,761.448918
-16.121254,355,764.685199
-11.019642,345,770.717604
-10.862695,348,803.039913
-8.299483,352,806.1572
-12.6794615,342,808.392723
-19.510565,358,810.262252
-9.812123,359,812.650403
-15.6051855,354,814.577899
-41.37975,360,819.458144
-10.402312,343,823.09297
-10.249914,354,857.453798
-11.31075,341,860.335649
-8.672542,348,861.307783
-10.979966,357,862.327121
-10.171859,347,864.913016
-16.299852,353,867.484016
-28.681828,353,872.175211
-7.5065637,347,875.167886
-29.012817,354,915.809176
-15.841127,353,918.885904
-4.229987,360,920.547318
-8.929855,358,920.547318
-20.404167,350,922.275738
-13.989583,343,923.879267
-18.85634,351,928.946805
-4.256142,344,931.143414
-7.431523,362,967.784729
-5.3433247,345,969.012727
-9.812952,352,970.04914
-9.500695,347,971.549631
-4.465022,360,973.338252
-8.190942,356,975.133772
-8.766156,340,978.038497
-3.6132305,353,981.199277
-8.688632,347,1014.334757
-10.250286,352,1015.344548
-9.7818,345,1016.552859
-6.4221506,354,1017.708172
-6.476095,356,1020.55987
-8.753735,352,1021.808464
-10.498748,365,1026.266554
-7.0247307,345,1027.718946
-10.244805,354,1064.646378
-12.082953,351,1065.607608
-25.675549,358,1067.010939
-15.570081,356,1068.273299
-12.2926035,350,1070.341783
-3.814132,351,1071.557133
-8.099201,351,1075.775198
-6.799924,364,1078.563854
-21.123697,343,1111.674865
-5.543293,353,1112.924609
-3.7651234,350,1113.885238
-11.67397,359,1115.254642
-4.759354,350,1117.191503
-11.101699,350,1118.519877
-6.0407867,354,1122.805869
-9.030007,370,1126.810174
-4.487145,338,1154.619973
-4.9593062,343,1156.453502
-4.3588295,355,1158.538182
-4.937079,346,1160.521198
-8.961566,367,1162.106663
-9.112892,365,1163.75406
-6.871112,360,1168.143184
-7.973183,361,1172.492304
-9.602968,353,1200.007856
-5.4882517,348,1201.300476
-6.7102757,362,1204.795492
-6.9520984,366,1207.145091
-13.250191,355,1208.4044
-6.565618,364,1209.361616
-3.3889554,346,1212.416364
-6.0591207,358,1217.69857
-7.353024,349,1242.549245
-2.9410293,357,1244.609183
-5.5327964,355,1247.817925
-7.4452724,348,1249.989469
-9.402164,355,1251.160733
-13.191154,361,1253.079177
-3.3786287,355,1255.681896
-4.818351,374,1262.724518
-2.2150857,361,1287.293064
-4.127762,354,1288.687392
-2.9072244,351,1293.011397
-17.316256,363,1294.012636
-5.6763268,342,1295.292925
-7.5806293,353,1295.292925
-4.142261,346,1298.306636
-2.318207,355,1306.383501
-3.046523,352,1328.84759
-9.747074,372,1332.494504
-3.9639122,352,1334.47295
-3.6426268,352,1335.806277
-8.7221155,356,1337.153581
-1.6627414,361,1338.084805
-2.0125687,359,1341.157552
-3.2915218,352,1348.281295
-2.969592,349,1370.44334
-9.570733,325,1371.451568
-4.6404157,355,1376.60475
-8.88249,362,1379.229406
-7.2759385,363,1379.229406
-3.5366714,370,1380.366675
-7.194926,353,1382.514216
-3.6352184,354,1389.412824
-2.2933831,353,1409.93853
-9.320816,362,1411.737248
-8.534484,346,1417.170553
-7.197366,341,1419.570119
-7.4289827,376,1420.577509
-6.318955,370,1422.451932
-8.762424,370,1423.618252
-3.177348,363,1431.137605
-9.731397,351,1453.087644
-8.620621,358,1455.495225
-2.9739017,357,1461.981689
-9.563394,371,1462.953909
-3.8868477,348,1463.913125
-4.733929,363,1465.065474
-2.1699314,372,1468.278212
-3.8638263,350,1474.374644
-1.9353436,343,1494.794376
-1.30224,353,1498.31317
-14.036268,363,1505.749341
-3.1250172,371,1507.372851
-4.2820477,371,1508.464123
-3.0323887,378,1509.524481
-4.4139004,363,1511.541951
-1.357956,355,1515.870939
-2.3786705,369,1535.763469
-2.5482106,362,1538.877219
-6.607417,352,1545.441754
-2.4774563,357,1547.946384
-5.5796313,362,1549.020644
-4.2607594,371,1551.110116
-5.916733,361,1552.330462
-5.080014,371,1558.056755
-9.262513,368,1578.146354
-6.963701,366,1580.500975
-2.6155643,353,1585.017006
-5.3342166,356,1587.854714
-1.5872942,358,1587.854714
-3.4292688,364,1590.635741
-5.0010014,379,1593.186446
-2.0191615,346,1596.014109
-1.7655181,369,1618.693338
-2.1858792,370,1621.026884
-1.2017541,353,1624.323671
-1.2193615,340,1626.089084
-8.7708025,344,1629.380469
-2.571268,368,1630.463788
-3.0847597,370,1635.08686
