#{"t_start": 1686865331.9888992, "env_id": null}
r,l,t
-0.0931935,459,2870.3976
-1.1067826,425,2876.09788
-0.56942403,476,2886.325968
-0.3277168,463,2887.491229
-0.08252952,454,2891.269108
0.013759475,549,2896.18421
-0.7625197,505,2903.963264
-0.635709,433,2905.406909
-0.54786706,497,2909.482841
-0.31682274,484,2914.799033
0.03022924,471,2923.392961
-1.1797813,467,2927.194906
-0.07595592,525,2928.879326
-0.9464923,475,2933.38344
-0.7335624,433,2938.308554
0.40695202,439,2940.068
-0.73524654,458,2945.283168
-0.20451002,439,2949.59619
-0.90020686,467,2959.937577
-0.7746124,436,2962.465157
-0.23112264,482,2970.073889
-0.12767938,567,2971.965389
-0.07824367,478,2975.46319
-0.16540791,465,2980.836563
0.19469489,536,2981.876822
-0.26617467,435,2984.092325
-0.83137876,484,2998.084501
-0.20185436,473,3000.04094
-0.5806551,438,3006.223339
-0.33775595,480,3008.862015
-0.10735348,430,3010.189391
-0.70770615,442,3017.826143
-0.04532487,476,3019.590695
-0.707611,484,3020.765019
0.0026673232,451,3033.455891
-0.735991,540,3041.154682
-0.84848285,507,3045.173645
-0.478622,484,3046.297898
0.03629666,507,3049.025604
0.31466827,459,3053.490639
-0.046643987,476,3056.741431
0.022612933,494,3058.450085
-0.17106661,456,3069.034569
0.044425778,480,3078.237636
0.31070316,435,3079.629948
-0.54609,456,3081.660441
-0.6828523,433,3083.293842
-0.3964114,465,3089.874371
-0.90679103,440,3092.221924
-0.10101966,466,3093.883338
0.044676147,471,3105.76462
-0.93702936,419,3112.172097
-0.24231404,477,3116.036309
-0.39966848,476,3119.217035
-0.67703885,509,3121.417591
-0.64448285,457,3127.042878
-0.29185587,493,3128.639332
-0.3491635,463,3129.985647
-0.049406704,470,3142.87348
0.060998324,436,3147.128683
-0.5558,434,3150.955488
-0.11686838,457,3156.910825
-0.6799048,510,3159.900779
-0.47787976,443,3163.324021
0.33859405,471,3166.543756
-0.23665978,533,3170.171588
-1.1064839,492,3181.822217
-0.7333109,415,3184.124806
-0.17474544,480,3186.081351
-0.48608547,452,3195.456543
0.007056473,487,3196.522787
-0.39381117,487,3201.821007
-0.2912589,485,3204.790686
0.18397987,466,3207.171286
-0.617254,450,3218.850905
-0.40279984,497,3221.351514
0.143199,487,3224.100186
-0.637114,414,3228.878276
-0.61038953,471,3233.190325
0.025368772,519,3241.843377
0.8736409,474,3243.436748
0.16844787,535,3246.490503
-0.36756513,505,3257.59111
-0.59346133,500,3259.733604
-0.46886206,491,3261.837163
-0.18284573,440,3263.37052
-0.19129978,463,3268.721733
0.32388344,447,3275.948407
-0.85078853,461,3280.907537
-0.3615855,526,3283.410151
-1.0695474,500,3295.437874
-0.43004003,510,3298.101497
-0.068250515,514,3301.284278
0.1344111,541,3303.114706
0.103022665,457,3304.257977
-0.7950969,518,3315.455526
-0.14385863,485,3318.486206
-0.15800646,500,3322.377017
0.05712971,492,3334.162947
-0.84923476,456,3336.824557
0.21741697,534,3340.380429
-1.3328645,503,3342.858048
-0.24704804,513,3344.096429
-0.05086664,417,3351.580119
-0.1393622,458,3353.133759
-1.618375,501,3361.384622
-0.65071344,458,3369.963551
-0.44017792,474,3373.692414
-0.33389458,470,3376.798183
-0.56476957,456,3378.306192
0.07737982,474,3380.743739
0.11320706,475,3388.190448
-0.11569268,479,3389.997906
-1.0870707,492,3398.928952
-0.5026988,508,3408.23914
-0.201308,453,3411.788975
-0.23329091,510,3413.102299
-0.94248337,486,3414.84569
-0.46446812,491,3418.167449
-0.99158055,487,3425.496175
-0.29467294,512,3428.748916
-0.6577673,451,3433.668062
0.002005705,433,3442.132012
-0.48170772,474,3448.273389
-0.5643284,461,3449.618822
-1.1449015,521,3453.25365
-0.6698021,511,3456.854471
-0.17088991,522,3465.024303
-0.11678552,498,3466.876761
-0.7116573,445,3468.662215
1.1919464,505,3481.26608
-0.49914762,447,3483.653629
0.26121688,447,3485.092989
-0.49071896,464,3489.748072
-0.5321811,447,3492.40771
-0.21566854,455,3501.919947
-1.1331555,496,3504.38955
-0.20298634,477,3506.005997
-1.063424,451,3516.87046
-0.9362091,452,3519.270998
-0.76924735,454,3520.890423
0.5627246,475,3527.01089
0.36617905,459,3528.566281
0.86280507,448,3538.568697
-0.27811113,479,3539.769008
-0.10501867,444,3540.748271
0.3343376,479,3553.539332
-0.37624684,512,3557.825306
0.71499443,510,3559.261642
-0.39888272,494,3564.211777
-0.066074915,494,3565.753161
-0.38970718,481,3575.757452
-0.24939306,490,3576.766737
-0.4101466,496,3578.490123
-0.5062394,505,3591.873156
-0.29344308,465,3594.385885
-0.38949406,507,3597.308541
-1.1754638,443,3599.653398
-0.5327255,465,3601.175869
-0.15764037,433,3610.003862
-0.8161832,438,3612.428713
-0.37804395,464,3614.102088
-0.21081375,461,3628.047246
0.22290084,458,3630.385854
-0.054602746,451,3632.900418
0.35971504,450,3635.884714
-0.2076283,475,3637.566204
0.042185377,467,3646.198227
-0.11456096,453,3647.540568
-1.0808376,465,3649.799675
-0.26005182,467,3663.986886
-0.2622115,455,3665.504282
-0.58529836,451,3667.63885
-0.40111685,440,3669.890677
-0.21810575,461,3672.841339
-0.34224594,409,3678.670713
-0.52400374,479,3683.318963
-0.64994514,472,3685.799525
-1.8730958,434,3698.378399
-1.1588211,480,3701.447139
-0.49181026,476,3704.092439
-0.3156784,449,3706.797045
-0.3533483,494,3708.286736
0.38896027,483,3715.674437
-0.61147445,472,3719.883381
-0.691343,454,3721.212054
-0.2507544,447,3733.666714
-0.45658055,485,3739.166971
-0.6027755,457,3740.106267
-0.62848485,423,3741.424617
-0.9391204,489,3752.500405
-0.46633458,447,3754.308863
-0.05463362,481,3756.708464
-126.133896,819,3768.904199
0.007075846,478,3770.6936
-0.022972675,495,3777.487123
0.106286526,522,3780.577893
-0.6854643,486,3790.298091
-0.34259805,499,3792.965721
-0.49545947,500,3795.585334
0.082201265,486,3807.274955
0.01464039,493,3809.278404
-0.42614636,483,3815.85788
-0.59573257,489,3819.584011
-0.10472091,453,3827.1127
0.75027114,438,3830.841536
-0.6872586,470,3831.995845
-1.0311543,473,3846.264075
-0.18566066,487,3849.421874
-0.60968906,521,3858.431933
-0.1789511,490,3859.840279
0.21744655,451,3867.578063
-0.037791487,453,3868.823381
-0.29363516,517,3871.222937
-0.044666525,492,3887.495618
0.53721464,530,3892.897842
-0.78840715,516,3901.637853
-0.6962002,560,3909.339023
-0.22190885,459,3913.166894
-0.32507083,492,3914.831348
-0.16722672,535,3922.930199
-420.7395,2162,3925.582084
0.37518057,499,3937.804825
-0.58320713,513,3944.01125
-0.53189284,455,3950.643738
