#{"t_start": 1686094498.8026006, "env_id": null}
r,l,t
-20.486462,353,35.793597
-48.17768,358,37.092891
-25.406649,359,37.968092
-12.388984,365,39.329657
-15.158246,368,40.368861
-18.252323,369,41.209052
-42.662247,374,42.406783
-24.986397,385,43.747091
-16.844112,361,84.094823
-31.60152,369,85.223075
-32.082302,365,86.228577
-15.40758,364,87.576401
-4.2170277,364,88.691901
-34.271774,380,91.811063
-28.439852,375,91.812063
-36.62842,373,93.501954
-0.28376713,353,130.896998
-0.71238613,363,133.179515
-17.167639,368,134.275443
-10.827143,369,136.165994
-3.279957,355,137.171221
-1.8159575,377,138.09543
-0.39174637,367,139.512961
-2.091882,377,141.454557
-0.88134164,367,163.2829
-1.9292791,359,164.513115
-0.80037683,363,165.845159
-4.041701,350,166.664887
-4.9094853,359,168.172075
-0.71146303,366,169.053285
-0.5207212,357,170.182013
-5.2747045,374,173.00666
-0.8942951,364,191.564106
-0.8661093,350,192.425824
-7.5919394,356,193.587085
-1.3259022,365,194.464792
-1.2757474,357,195.867444
-2.1337347,360,196.927252
-0.29096618,362,198.136471
-0.5704781,369,201.402438
-1.2167665,348,223.025858
-0.16344088,358,224.794677
-3.2689366,357,225.626578
-0.082126096,369,226.631434
-1.1236787,368,228.455371
-1.2849909,367,229.496105
-0.90340704,380,231.52452
0.04892847,352,233.209057
-1.5679854,345,251.401749
-0.6280914,352,253.949763
-1.0383602,362,255.370961
-2.4027848,357,255.370961
-1.9922944,344,256.446949
-2.840891,354,258.080045
-6.056428,365,260.712999
-1.5936294,364,262.275024
-0.22546288,351,278.182584
-4.483478,352,281.189152
-2.1523757,356,282.208127
-3.9608169,373,283.439789
-0.43394703,361,284.339499
-0.44270107,365,286.143122
-2.254716,359,288.250182
-1.0760252,369,290.375967
-2.4725928,362,309.292374
-5.3506503,340,310.794228
-1.7232448,356,312.747728
-2.7008986,347,314.666801
0.1258064,368,315.486986
-2.6789567,374,316.704262
-1.5261025,347,318.425158
-0.6441244,346,320.386652
-0.8072631,345,334.762096
-0.6437455,345,336.19842
-0.11576147,355,338.737504
-6.9630604,355,340.623471
-2.5201933,372,342.489132
-2.900121,369,343.551879
-2.8641398,360,344.759133
-0.39517698,371,347.29839
-2.858247,363,361.231792
-0.18427762,363,362.598104
-0.7978039,353,364.348499
-0.9557185,350,365.867365
-2.3736238,344,367.318729
-0.1804063,358,369.119634
-1.7895631,354,370.101859
-2.0373442,368,373.457732
-0.079117686,350,389.967903
-0.14739369,369,391.158172
0.012014882,367,393.467706
-5.2056866,361,394.847976
-0.911225,356,396.136367
-2.3614953,360,398.107813
-0.82410246,368,399.525132
-0.9835629,360,402.404092
-1.4833237,338,413.847931
-3.5299358,359,415.309261
-1.3589466,348,417.837913
-0.25980046,362,418.850687
-0.6190643,346,419.678876
-0.032438304,337,421.102986
-0.6673823,355,423.404518
-0.79869866,341,425.525009
-0.77589357,365,438.002895
-0.6169927,357,438.99416
-0.19184704,345,441.03266
-0.27996308,359,442.256979
-1.052142,355,443.062179
-0.23695314,356,444.526579
-1.3050761,364,447.155172
-0.27630383,351,448.486491
-0.7767177,347,462.823177
-0.3302362,357,464.280507
-0.9957159,339,466.060963
-0.2609826,362,467.403265
-1.8509641,362,468.665641
-1.2903787,349,469.534837
-0.6160624,335,472.095494
-1.394443,359,473.384797
0.0047539957,350,485.645578
-0.22830035,358,487.451985
-0.49728158,358,489.168407
-0.9471302,342,490.349784
-0.25233105,359,491.318002
-1.1665121,355,492.408827
-0.4321571,349,494.751037
-0.24102099,357,496.379405
0.01899092,350,507.880719
-0.17317992,328,508.720975
-0.8662797,335,511.242776
-0.40714332,359,512.915153
-0.13674948,355,514.084417
-0.38340527,350,514.888599
-0.8161469,360,517.677228
-0.18584515,347,521.466096
-0.12094637,350,533.466913
-0.8434612,355,534.447134
-0.8886523,350,536.926623
-0.36849752,355,538.767696
-0.6420063,351,539.789926
-0.19915485,351,540.608124
