#{"t_start": 1686688438.639776, "env_id": null}
r,l,t
-53.64956,352,74.598569
-72.67552,354,75.908908
-66.723625,357,77.495331
-75.08363,358,78.648648
-85.65754,361,80.286093
-84.98695,372,83.639175
-68.25448,372,83.640177
-79.65624,378,85.816781
-30.26963,357,150.961524
-19.965498,360,152.234825
-21.662743,368,153.795177
-14.62848,353,155.634592
-25.070478,356,157.21205
-26.125559,377,158.748397
-34.091145,375,160.404771
-27.061346,359,161.49303
-12.329922,349,223.567093
-23.88264,352,228.445235
-28.227608,363,228.445235
-12.7296915,357,229.651812
-21.614729,361,230.652173
-14.693765,353,232.179906
-30.637451,377,233.463236
-13.566235,358,234.510473
-14.448453,359,287.681517
-13.106467,351,290.053154
-22.940525,351,292.412737
-18.036575,363,294.11803
-25.931377,362,295.125257
-15.69674,365,296.621655
-15.688166,360,297.598021
-15.493131,361,298.773287
-6.232936,349,340.908798
-13.333387,361,345.026764
-8.695571,350,346.072017
-12.500323,349,346.072017
-4.2236753,346,347.215358
-11.053087,354,349.645011
-11.44791,358,349.645011
-14.129153,374,351.209929
-11.854652,343,393.652549
-25.888344,336,397.296389
-14.194238,334,399.957018
-22.162916,346,400.999283
-20.01129,352,402.501661
-10.003793,357,403.820024
-17.807983,343,405.546971
-8.864731,358,407.365458
-9.259098,346,444.528923
-9.861635,350,448.008768
-10.711394,349,450.291309
-20.149488,348,451.724649
-18.832096,359,453.551088
-12.888913,356,455.00044
-2.5550852,358,456.639841
-9.569804,356,458.227243
-11.496174,346,495.818742
-1.928006,343,498.90148
-19.892231,341,501.686212
-8.108264,347,504.472963
-17.410622,358,504.472963
-8.023932,348,507.016563
-22.880274,358,508.14515
-19.55435,364,511.546994
-18.47439,357,549.321587
-18.496304,364,554.534848
-21.187265,354,555.750181
-35.55787,344,557.072506
-19.45407,355,559.448111
-14.15314,356,562.141725
-6.435146,356,563.236982
-6.348458,348,565.270469
-12.612856,343,603.127091
-21.099512,345,608.536325
-16.424059,356,610.802855
-3.8638475,355,612.375242
-10.892884,337,614.481735
-35.198246,368,617.896648
-13.440973,360,619.973207
-11.632151,358,622.570959
-12.455262,366,662.967169
-7.9577875,338,665.191672
-21.592527,357,667.920288
-15.172219,352,670.046767
-11.144276,340,672.955424
-18.118103,359,674.38218
-16.45911,368,680.432586
-13.987913,366,682.346424
-7.731444,339,715.692965
-10.349253,351,717.129301
-8.509743,348,720.103972
-8.120367,348,722.017422
-16.124159,351,725.264227
-14.966067,354,725.264227
-26.50776,340,728.540045
-8.449741,367,733.057167
-20.143293,346,762.863894
-11.692568,351,764.767337
-12.91583,342,766.269681
-6.292261,343,770.26485
-9.377552,364,771.498215
-9.2809925,356,773.294621
-3.3504744,347,775.473209
-1.9040339,351,780.491411
-23.66043,347,810.143177
-14.024686,344,811.823596
-6.011609,354,814.45231
-2.3532073,339,816.673862
-10.700215,346,819.934978
-12.930012,359,821.214304
-6.7185755,351,823.641935
-4.7247615,355,829.109266
-9.243056,352,863.581074
-6.0599318,349,864.94091
-19.06561,346,867.590508
-9.654747,351,870.445211
-7.752267,345,873.17384
-15.993749,353,874.648173
-3.235296,346,876.811661
-13.475658,355,883.160144
-17.672012,347,909.639319
-4.075363,351,910.592591
-8.24925,342,912.199339
-7.042984,340,915.083631
-10.017553,349,918.96852
-6.8501024,355,920.936978
-8.910911,351,922.663469
-4.730997,348,928.361773
-8.246849,351,954.12965
-4.4835315,347,955.513962
-5.428917,354,955.513962
-6.2815986,363,959.961966
-6.8930626,340,961.056511
-12.4896145,347,963.905605
-4.8986554,350,965.898072
-2.0967605,346,971.282403
-12.804845,339,1000.935148
-5.1137767,351,1003.262692
-6.334253,363,1005.099147
-7.5661583,354,1009.162077
-16.498674,356,1010.663447
-9.406767,356,1013.480095
-8.173473,354,1015.293902
-11.125323,353,1020.48715
-17.418482,360,1046.771134
-6.6580257,348,1046.772134
-10.702684,352,1048.900653
-1.8797163,358,1052.824629
-3.1161673,355,1053.865945
-4.4222126,351,1055.904499
-2.1268098,367,1058.84123
-2.1598647,363,1063.166231
-7.783176,348,1087.556611
-7.01674,352,1088.896977
-13.140903,361,1092.074745
-3.0078237,342,1094.312347
-2.0803874,362,1097.693203
-17.165365,351,1098.972492
-1.0042149,331,1100.359805
-5.46543,362,1107.844533
-3.8082623,368,1132.575168
-2.8876872,366,1133.616474
-21.12447,354,1135.453933
-12.743571,361,1138.255629
-10.403947,354,1140.736228
-2.4606528,352,1141.847479
-2.905444,363,1142.983735
-3.551799,355,1150.457564
-4.7535405,344,1173.005672
-4.256899,359,1175.770359
-2.8003855,359,1177.553809
-1.592031,365,1181.12367
-8.616865,357,1182.986147
-6.6230073,356,1184.446562
-7.893139,366,1186.000941
-1.1709735,361,1193.57967
-2.7229145,352,1213.787777
-1.338697,353,1217.509674
-6.733254,365,1218.658933
-3.44674,369,1223.231978
-2.922461,361,1224.773448
-8.803921,367,1225.735691
-4.636586,373,1228.152301
-6.8565106,365,1234.891881
-6.795959,355,1255.541725
-2.4829543,352,1258.751505
-1.6270331,384,1262.993561
-3.2946613,350,1265.008071
-2.8236094,364,1266.590796
-8.807434,367,1268.483644
-16.093697,366,1270.835263
-3.4201436,367,1277.149727
-2.3335543,350,1294.896755
-6.4730134,368,1299.750938
-4.1624103,363,1303.489831
-6.3020377,358,1305.654417
-3.5119205,368,1306.80872
-3.380043,364,1308.859221
-1.4081383,368,1311.582904
-1.7738087,360,1317.207211
-6.8385043,362,1334.915235
-3.468253,362,1339.450372
-1.944509,358,1343.127311
-5.7032547,363,1345.711912
-8.019969,374,1348.010443
-3.0960581,372,1349.930876
-1.3214787,368,1352.220518
-6.590217,354,1356.762582
-2.685603,373,1376.14301
-2.2668433,341,1380.649065
-3.1081326,369,1381.717408
-3.6110985,366,1386.648101
-5.97265,362,1389.598863
-4.2888026,351,1390.936222
-3.377544,380,1390.936222
-4.5965867,357,1395.810323
-3.7587268,365,1414.905789
-1.0262572,348,1417.491821
-2.002498,355,1418.77117
-1.4275217,372,1424.818975
-4.075948,360,1427.138541
-3.6951463,375,1428.718924
-3.7689798,371,1429.776181
-5.3226047,371,1434.68731
-3.5247376,347,1454.914723
-4.137175,377,1456.638112
-4.809861,358,1458.029489
-3.6616085,379,1466.223405
-2.635654,366,1467.335698
-2.1330588,377,1469.828311
-3.4554172,376,1470.810576
-4.61146,366,1474.700937
-8.731506,359,1492.879083
-7.212934,364,1495.126668
-5.0368896,363,1496.592282
-4.2522717,356,1504.104085
-6.0994654,361,1505.715589
-3.8399997,372,1509.0177
-2.7878878,375,1510.600193
-3.0951772,378,1514.779753
-0.3391424,362,1530.453448
-1.3386561,350,1531.469792
-0.8481073,352,1532.900292
-2.8469841,353,1540.199982
-4.761704,370,1543.31574
-3.011693,365,1546.521652
-1.6098567,389,1549.016331
-2.227918,398,1554.422671
-4.627302,357,1567.718558
-1.6154141,367,1569.568001
-3.5913885,361,1570.572611
-2.401316,370,1578.732516
-1.0620904,375,1582.287771
-1.3576661,358,1584.251364
-2.2085466,377,1588.408485
-4.4926505,368,1592.858649
-1.3653427,361,1605.469585
-1.2599472,367,1608.104314
-2.9343488,373,1609.32202
-0.96124095,372,1618.012387
-1.6055806,352,1619.692078
-6.2708197,362,1622.548778
-0.7796932,369,1626.826799
-1.6864637,359,1630.144893
-2.14591,365,1644.64954
-0.5999872,390,1645.863143
-1.1056074,372,1647.16791
-3.7981477,370,1654.596681
-1.5662283,363,1655.70902
-1.0093244,364,1658.500004
-2.4901457,369,1663.482141
-0.74184287,376,1667.624106
-1.5771753,372,1681.223273
-0.7643469,371,1682.397916
-1.335202,374,1683.944422
-3.1532457,369,1691.300236
-2.3780456,388,1693.42612
-1.0968915,384,1696.009858
-1.4319919,364,1702.329364
-0.9026885,407,1703.32369
-1.0361938,377,1717.40595
-2.398721,379,1719.41268
-0.80878943,390,1720.361974
-1.5416834,355,1725.360115
-0.3993579,390,1730.21221
-0.9604357,389,1732.768807
-0.6709054,361,1736.99076
-0.9852444,391,1739.922547
-0.8791576,367,1752.463763
-1.3386102,364,1754.280611
-1.7218044,365,1755.391196
-2.6212676,378,1761.725776
-0.17827068,376,1766.694929
-2.1485913,370,1768.784523
-0.6787923,360,1772.445155
-1.5520581,382,1777.054666
-1.6620026,387,1789.451673
-0.88514,377,1790.707407
-1.2029526,380,1790.707407
-1.5274019,370,1796.244843
-2.299363,390,1802.336289
-1.4606221,399,1805.156616
-1.6390324,399,1808.680496
-1.4768224,381,1812.007312
-2.7052383,381,1825.636757
-2.9194694,390,1826.822533
-0.38943553,391,1828.13893
-3.7260256,368,1831.918839
-1.0499307,390,1839.70666
-0.5023005,398,1842.994488
-3.3881736,368,1844.319817
-1.4630897,397,1849.663024
-2.2340257,379,1861.514118
-1.0228163,385,1863.192654
-1.7017804,403,1865.819313
-0.16452108,379,1867.706045
-1.8326977,375,1875.132791
-2.5799234,357,1877.095264
