#{"t_start": 1686272303.1238961, "env_id": null}
r,l,t
-18.993252,361,48.126228
-49.484676,365,49.316573
-73.16764,367,50.291793
-52.927277,367,50.291793
-24.994387,369,51.221039
-91.56923,371,52.200324
-70.73828,380,53.852727
-52.608154,383,54.903019
-23.621035,365,85.493027
-14.481294,365,85.493027
-8.751401,371,85.493027
-9.639164,369,86.459549
-21.320763,363,86.459549
-23.54598,369,87.592805
-12.607115,360,88.815121
-5.464229,369,89.958442
-13.507867,359,121.264509
-33.168686,360,122.142746
-3.7837038,362,123.049951
-3.1223009,353,123.983241
-26.560743,364,125.380615
-17.05717,370,126.343861
-12.283081,373,127.342087
-6.4395256,359,128.190317
-5.2256403,355,156.065229
-3.9564073,344,156.896492
-4.542933,359,158.221792
-24.481447,364,159.827154
-4.565732,361,161.223469
-17.554012,369,162.299712
-15.596471,381,163.171909
-26.695692,367,164.168153
-5.158165,369,194.488062
-8.87763,361,195.747023
-9.443119,375,196.582273
-14.833815,380,198.528182
-1.1891756,370,199.793575
-17.136765,369,200.721413
-0.9436472,369,201.571695
-29.933102,370,202.641049
-5.7395487,359,236.315375
-5.5430846,368,237.345608
0.01119982,369,238.461873
-2.991379,353,239.289059
-4.41011,364,240.375463
-1.6976594,362,241.443748
-1.2773868,362,242.406268
-0.19258723,371,243.330477
-1.3345497,357,264.201324
-2.237329,369,265.145825
-4.0602374,352,266.237072
-0.7866252,359,267.021286
-3.365951,372,267.86549
-0.3755319,367,267.86549
-4.2311163,357,269.277903
-3.6227365,365,270.233119
-0.5126416,368,291.928089
-3.8497262,369,292.86535
-0.48714018,365,293.839621
-2.7429667,369,294.728191
-1.5378261,372,295.731476
-4.648382,373,296.610726
-2.0563383,378,298.353119
-6.342739,380,299.492428
-9.582904,358,320.382493
-0.5725962,358,321.50476
-0.99743897,367,322.309955
-0.2662106,366,323.402201
-6.9329815,360,324.313705
-0.71398056,368,325.468017
-1.4639902,367,327.391469
-9.452689,362,328.234672
-0.7426414,352,349.351714
-0.88956183,358,351.270722
-0.44558725,360,352.267603
-2.7165537,359,353.375891
-0.92320174,381,354.690226
-0.96320254,381,355.544835
-2.0188558,353,356.505117
-3.8423507,369,358.044514
-0.6788456,364,379.882595
-3.6824164,359,382.287138
-0.47675133,364,382.287138
-8.416845,375,383.619439
-1.3082498,368,385.055763
-1.1824154,365,385.902954
-0.3258513,374,387.028208
-2.2134156,360,388.009429
-1.6852344,379,414.721155
-1.659697,367,416.092503
-2.3804526,367,417.313869
-7.8920083,375,418.143081
-5.2014832,360,419.03131
-3.0066369,369,420.657755
-0.31418964,372,421.785027
-0.967411,384,422.624217
-0.72651374,355,443.528845
-1.1030223,372,444.344029
-1.6692411,375,446.176443
-2.1933944,371,447.216411
-2.6795974,378,448.646734
-11.485305,363,449.524933
-1.8347028,367,450.867235
-6.172129,385,452.91918
-1.7707046,363,471.476447
-4.795444,375,472.874814
-1.168295,362,473.861106
-0.28550726,358,474.905342
-0.14892523,378,476.036626
-5.6271744,366,476.91685
-0.34938386,362,477.974459
-1.8407137,362,479.732452
-1.873066,367,500.005416
-2.531741,348,501.497031
-18.554913,356,502.417705
-0.718122,369,503.497374
-0.82945883,365,503.497374
-2.1751013,369,505.443611
-0.92592275,371,507.860084
-6.825106,397,508.989339
-0.35464007,369,530.937739
-1.6275833,366,532.396068
-0.7366613,369,533.364287
-9.205872,380,534.594956
-12.107272,382,535.459152
-1.8734584,366,536.591407
-3.1939895,369,539.183491
-0.4485953,364,540.01968
-2.806467,342,564.701799
-5.4553566,352,566.930484
-1.5120543,372,568.951766
-6.1585712,369,570.23267
-1.7767324,374,571.369927
-1.4019247,378,572.832799
