#{"t_start": 1686798075.5436418, "env_id": null}
r,l,t
-60.407,355,77.221842
-55.162926,357,78.667168
-52.76604,359,80.042478
-76.2195,361,81.332774
-96.717575,361,81.332774
-66.92978,364,82.791103
-76.90735,369,84.511492
-47.186615,370,85.555728
-17.966034,353,155.178931
-14.916567,364,158.07261
-16.107069,367,159.142909
-17.078983,370,160.174168
-10.822343,365,161.230442
-12.713276,359,162.383791
-24.025082,366,163.643147
-15.474939,363,164.96447
-15.044871,356,215.988026
-10.08712,356,218.930721
-6.839175,359,219.908033
-15.356179,355,220.901318
-16.063885,360,222.27364
-12.1949835,362,224.108129
-9.837118,369,225.128359
-14.355159,364,226.534809
-14.429347,348,272.759318
-8.176372,353,276.477138
-15.8767805,352,277.554395
-14.097867,360,279.679887
-14.040186,351,280.733388
-11.740674,362,282.696831
-15.120839,357,284.528246
-12.428039,364,285.857563
-4.827887,349,324.996398
-4.507597,352,328.527208
-3.6092222,351,328.527208
-5.8330526,351,330.351725
-15.191556,343,331.620079
-4.7459083,350,332.621375
-6.0998216,356,332.621375
-12.901327,358,335.386024
-3.980094,353,374.262856
-6.7024393,338,375.623177
-4.639526,344,377.283551
-9.253033,336,378.76996
-4.5655956,345,380.663423
-4.0361447,351,382.363962
-13.395319,358,383.603261
-13.273388,358,386.828109
-1.2184798,341,420.46674
-10.199896,346,422.490267
-4.3875194,348,424.685852
-7.3072996,346,426.251236
-7.570052,367,428.110681
-10.130401,352,429.418076
-8.296957,362,431.61259
-5.8574295,354,433.66415
-3.9749508,335,464.364161
-5.30988,356,464.364161
-12.733606,348,465.351424
-5.7834387,350,468.195135
-1.9081,360,470.942813
-1.5997705,360,472.139163
-1.1410351,346,474.118627
-2.976722,366,475.61004
-3.4399076,354,507.542578
-8.696521,355,508.583553
-2.8743575,369,510.803109
-1.833414,369,513.908877
-3.282701,360,516.249431
-12.3283,365,517.23368
-7.0685883,356,518.775066
-3.5336385,367,521.165623
-3.3383515,351,549.465086
-5.297253,360,553.028917
-1.9549344,373,553.028917
-3.792787,351,555.204421
-6.982204,341,556.514725
-9.876097,347,558.103171
-6.033814,367,561.932189
-5.010568,349,561.932189
-3.7950377,361,589.31137
-3.478409,371,593.423333
-3.2691827,373,594.483294
-2.794912,364,595.567001
-1.6127795,361,597.110374
-2.3272388,381,599.069855
-5.892255,354,600.530274
-2.5484416,362,602.003713
-5.332527,379,628.945796
-2.5938823,364,631.502372
-1.5142664,365,632.839722
-2.2217135,376,634.425167
-2.0980184,374,636.018527
-1.7214608,361,636.018527
-2.1191335,356,637.050791
-1.7496116,368,639.357401
-7.121111,349,667.564787
-3.2200398,372,668.736182
-0.8273519,352,669.99848
-2.2009592,357,672.522088
-0.93755287,358,673.591342
-0.6086816,376,674.924669
-0.6565415,374,676.287112
-1.0316646,378,679.115763
-0.9417565,364,704.811563
-0.45863494,369,704.811563
-1.7745897,374,705.766248
-1.0062476,367,708.737931
-1.0900704,372,709.738181
-1.2886082,375,711.664617
-2.1029344,350,713.21298
-1.0344138,382,714.552335
-0.49314526,355,740.18722
-0.71856856,366,742.07152
-1.9959835,376,743.601882
-0.75279546,358,745.23625
-0.68704605,370,747.192692
-1.630559,372,749.359249
-1.8846816,364,750.704553
-0.5382628,383,752.581339
-1.1464944,376,776.105663
-1.136183,366,777.115432
-1.1292381,382,779.794261
-0.6735411,381,781.32365
-0.5893001,368,782.291917
-1.2680275,378,785.346684
-0.8962564,385,786.269917
