#{"t_start": 1686283578.811586, "env_id": null}
r,l,t
0.12723567,349,1234.684215
0.04860541,355,1235.530446
-0.16193148,337,1245.868821
0.30500004,341,1248.453429
-0.9362656,342,1249.8388
-0.13399047,354,1251.339133
-1.3051976,342,1252.947521
0.15068428,346,1253.913791
-0.52479917,363,1255.904263
0.20033373,366,1256.744453
-0.5644353,344,1265.97355
-0.21365646,340,1268.380129
-0.7024277,346,1270.046505
-0.19404109,340,1271.274784
0.06556303,346,1273.110298
0.11975439,351,1274.293605
-0.046860218,343,1276.02002
-0.6873582,346,1276.98641
0.29442933,337,1285.940535
-0.10416102,344,1288.682209
-0.82767457,330,1289.724471
-0.14858669,349,1291.717985
-0.12788142,356,1293.924547
-0.12415618,350,1294.856809
-0.4443093,350,1296.60223
0.0829069,347,1297.492432
-0.4204717,340,1306.122482
-0.41581285,337,1308.682099
0.014653915,355,1310.514513
-0.35763657,348,1312.239919
-0.41644648,341,1319.254115
-0.18568294,357,1320.529456
0.049392648,347,1321.967831
-0.012263424,347,1322.816137
-0.52952075,343,1331.029036
-0.0339529,343,1333.604657
-0.5194334,338,1335.125088
-0.56403315,348,1337.270585
-0.22608088,338,1338.889324
-0.6075459,333,1339.923576
-0.41528323,338,1341.690066
0.058977496,350,1342.856369
0.00031546783,341,1350.838429
-0.19138616,348,1353.618238
-0.8925904,339,1354.884603
0.067082524,335,1356.786103
-0.27145046,345,1358.914634
-0.27550074,348,1360.079937
-0.17499854,336,1361.34332
0.07959559,350,1363.096074
-0.33832636,337,1370.688902
-0.7802687,340,1373.730664
-0.69373643,350,1375.378054
0.027277203,348,1377.191527
-0.30470234,350,1379.247371
-0.36086875,334,1380.261109
-0.82931614,346,1380.261109
0.10473742,340,1382.30861
-0.41203114,344,1390.1274
0.09934271,336,1392.703013
-0.23195851,339,1394.39142
-0.5696617,331,1395.934781
0.0053749406,333,1398.163297
-0.3530109,336,1399.309556
-0.46682498,338,1400.164749
-0.26029518,347,1402.497288
-0.59689415,349,1410.25008
-0.19439037,359,1413.244769
0.014856538,342,1414.292045
0.2888726,343,1415.893406
-0.39525458,337,1417.895896
-0.27142027,338,1419.057248
-0.04964353,357,1420.631678
0.1818107,355,1422.904331
-0.068086535,360,1430.870155
-0.18788281,347,1433.321722
-0.3495631,347,1434.396001
-0.32689333,338,1435.633281
-0.07589763,333,1442.875018
-0.15512723,352,1443.978603
-0.30374652,336,1445.325907
0.1929479,333,1447.417444
-0.48646903,340,1455.740349
0.08125754,334,1458.26002
0.067697234,344,1459.165326
-0.2687079,351,1460.935751
-0.05343334,337,1462.506256
-1.0201088,352,1464.261665
0.08834775,348,1465.467369
-0.09295567,336,1467.080746
0.18034367,357,1476.219887
-0.046166983,329,1477.707222
-0.44041052,328,1478.571496
0.1463589,346,1481.113197
-0.6157523,328,1481.970417
-0.30139932,335,1483.967932
-0.06464613,346,1485.610415
0.010101085,329,1486.595638
-0.24262428,338,1496.156796
-0.61219215,330,1497.268087
-0.05723112,343,1498.599412
-0.16757631,337,1500.963043
-0.31136367,343,1501.88734
0.1797466,339,1503.801261
-0.53588426,339,1505.451684
-0.47298485,342,1506.53302
-0.041516338,343,1516.034242
-0.049682267,338,1516.912466
-0.5857581,337,1518.256769
-0.6167962,336,1520.770376
-0.41029742,349,1521.929651
-0.3493654,351,1524.057676
-0.26304463,348,1525.551026
-0.08730427,358,1527.030386
-0.066465564,330,1535.508367
-0.4487939,340,1536.561655
0.10061511,341,1538.070009
-0.19908313,331,1540.500887
0.03477552,347,1541.539249
-0.2429437,340,1543.794784
-0.13890584,356,1545.966337
-0.16688216,339,1546.784586
-0.0041083684,332,1554.914749
0.013290824,334,1556.048056
-0.1432272,332,1557.478551
-0.00029292228,335,1560.042141
0.29119918,348,1566.665714
0.014589677,341,1568.592175
-0.10028158,346,1570.917713
0.21248385,351,1571.914979
0.13931657,341,1579.748821
-0.113797076,351,1581.249212
-0.03164506,359,1582.967651
-0.066338785,335,1584.497498
-0.47643137,328,1585.765875
-0.05559853,345,1588.3738
-0.47744942,336,1590.371251
-0.8285073,339,1591.509521
-0.78114873,329,1599.108314
0.06842685,326,1600.534661
-0.15892808,328,1602.397578
-0.38255936,338,1604.316051
-0.026284467,342,1605.795496
0.10910075,330,1609.158256
-0.14128311,362,1609.968464
-0.803431,344,1611.609859
-0.16803586,334,1618.410479
-0.08977899,331,1619.666833
0.23668753,339,1621.787337
-0.33899412,341,1623.777037
-0.10957603,325,1624.583219
-0.22991706,334,1628.311112
-0.011610597,340,1629.344372
-0.15520245,338,1630.970752
-0.80333537,334,1638.034383
-0.11487267,339,1639.520758
-0.108660676,334,1641.381178
-0.123872265,329,1643.220631
0.024869058,343,1644.632988
-0.13406883,342,1648.396005
-0.30675644,342,1649.415698
-0.5120876,353,1651.388463
-0.9353593,328,1657.244785
-0.87863874,338,1659.218392
-0.27107537,342,1661.275152
-0.4499617,333,1662.811579
-0.7509019,337,1664.324033
-0.2479294,335,1667.921898
-0.19814815,341,1669.199259
-0.5195085,339,1671.120737
-0.43847755,363,1678.077353
-0.08606446,338,1678.969568
0.13179776,339,1681.014145
-0.28151774,326,1681.991485
-0.23423608,345,1684.238389
0.24907726,342,1692.70144
-0.03737501,336,1693.72072
-0.3057623,335,1695.542467
-0.07944071,330,1702.103948
-0.20666307,345,1703.388338
-0.38955805,338,1705.555878
-0.23269257,346,1706.426181
-0.09582915,339,1708.561758
-0.64304703,338,1712.000585
-0.20553158,343,1713.261933
0.017949816,339,1714.982647
-0.5084417,337,1721.646202
-0.18588713,337,1722.868532
-0.0034486563,331,1724.777975
-0.15632048,350,1726.402182
-0.53382444,336,1728.016038
-0.4210387,331,1731.28079
-0.18875791,330,1732.465154
-0.07552473,326,1733.990524
-0.094273224,338,1740.941119
-1.1199241,349,1742.631627
0.0011907071,332,1743.879005
0.051232487,338,1745.76552
-0.22111876,333,1747.200887
-0.39922196,340,1750.855712
-0.026767896,335,1751.901953
-0.45354283,341,1753.757993
-0.19055325,335,1760.845593
0.018982071,336,1762.592026
-0.6604883,325,1763.400235
-0.1203754,332,1765.596067
0.117148936,343,1767.583337
-0.14427237,332,1771.121135
0.27196693,341,1772.057347
-0.45227996,340,1774.077803
-0.5063252,342,1781.305459
-0.7391335,327,1782.502
-0.019930435,330,1783.345573
-0.43844438,352,1786.404322
-0.14061333,327,1787.30385
-0.40082696,326,1790.728913
0.16679645,341,1792.255271
-0.31815502,338,1794.237718
-0.7100006,345,1801.285309
-0.17534016,342,1802.412571
0.38556755,350,1803.418824
-0.11028239,337,1806.135438
-0.102871105,338,1807.070714
-0.07298635,340,1815.695661
0.40316913,330,1816.756925
-0.25458246,336,1818.833472
-0.077354394,335,1825.964131
-0.17065279,341,1827.316505
-0.0217967,351,1828.718859
-0.13951078,331,1830.565341
-0.4071075,351,1832.333741
-0.10442691,335,1835.344806
0.13754281,344,1836.144024
-0.38751304,330,1838.149491
0.07974207,333,1845.334139
-0.26175037,333,1846.672481
0.32653493,339,1848.318863
-0.42477757,340,1850.165306
0.1586686,348,1852.158836
-0.027729113,322,1854.204379
-0.17031659,358,1856.380922
-0.26631245,339,1857.49723
-0.20243964,341,1864.710771
-0.3898755,343,1866.155097
0.13518058,325,1867.098325
-0.16888672,338,1869.500906
-0.41011447,338,1871.505358
0.084267996,328,1873.224747
-0.26412454,325,1875.746444
-0.11778614,343,1876.903781
0.06824694,326,1883.807339
-0.6044145,335,1885.562736
-0.4757203,342,1886.755018
-0.4310512,341,1889.076543
-0.27500874,335,1890.82895
0.08618845,342,1892.677381
0.18367453,331,1895.039914
-0.10759194,344,1895.977125
