#{"t_start": 1686142867.2361054, "env_id": null}
r,l,t
-43.656593,357,45.966708
-34.086395,357,45.966708
-20.565603,359,46.984938
-22.622976,361,47.990165
-21.259075,362,48.871423
-47.189613,370,50.419772
-11.492354,372,51.30208
-48.252003,375,52.379374
-23.930763,360,89.589865
-3.59329,362,90.523149
-39.944183,370,92.377747
-38.195156,369,93.226649
-19.183758,361,94.599633
-20.77153,368,95.512622
-26.336308,377,96.394871
-28.52114,370,97.469153
-6.82768,363,138.678456
-6.7910285,359,140.152787
-6.4625754,376,141.250036
-1.7331582,359,142.177246
-5.6238656,370,143.301581
-12.875873,367,144.543187
-9.109676,374,146.101607
-1.6675488,373,146.938238
-1.5554341,354,167.031774
-6.1692963,362,167.852124
-4.6796308,359,169.068473
-1.2110993,351,170.059063
-1.2829205,357,170.059063
-3.4454498,369,171.217287
-0.015675765,361,172.455683
-1.6476458,359,172.455683
-0.17430377,362,191.498985
-3.9776695,361,191.498985
-1.248247,362,192.764322
-1.3743827,363,193.820643
-2.544035,366,194.791027
-4.0880895,359,195.621241
-1.7111989,357,196.720667
-0.10910647,369,198.014303
-0.8804982,342,219.640249
-5.8809094,360,219.640249
-1.6796643,363,220.566741
-0.64285994,353,221.730169
-0.55119693,368,222.835889
-1.6029161,364,223.658121
-1.0822479,365,225.091513
-2.3979464,360,226.311789
-3.4663813,358,247.71707
-0.08937479,357,248.579925
-4.425431,386,250.835469
-1.6694716,355,250.835469
-0.15522987,371,251.690849
-3.9433427,371,252.556871
-1.0664418,381,253.435238
-4.316225,367,254.868691
-1.3436522,361,273.566249
-1.5297285,366,274.730928
-6.064814,348,277.184558
-9.407592,368,278.034914
-4.8614154,363,278.034914
-1.4887877,368,278.882461
-3.5755916,374,279.82501
-0.55040866,376,280.789369
-0.67754376,361,301.636231
-1.397179,357,302.567765
-11.8540945,353,304.604371
-1.0021431,359,305.624714
-0.50369424,359,306.438951
-1.6380682,355,307.289445
-2.3989408,369,308.526254
-0.5988438,370,309.739491
-0.40651292,359,325.006904
-0.3317032,360,325.953256
-4.491339,356,328.051926
-0.5102602,356,328.900793
-1.1024421,365,329.915127
-0.19151993,375,330.953438
-3.6233258,359,331.834757
-1.94674,354,332.860337
-0.55250037,353,350.089226
-0.08489795,363,351.612571
-0.25361362,343,353.363966
-0.25943318,348,354.755279
-4.445795,361,355.591468
-0.65971816,368,356.412654
-0.12860106,381,357.695943
-0.4953956,369,358.625153
-0.185621,358,376.119222
-0.81870604,352,377.240907
-2.2807689,353,378.911286
-0.3269217,358,380.425119
-0.16353329,359,381.300698
-0.3695032,365,382.297048
-0.2818017,358,383.281347
-1.7810141,361,384.344625
-1.4820516,358,398.802263
-0.19958307,362,400.086078
-0.012685993,366,401.903574
-0.18457414,352,402.803954
-0.08672849,359,403.996826
-0.47217238,361,405.055219
-2.4183483,356,406.077595
-0.41286126,375,407.506943
-0.10890391,355,422.294784
-0.59712046,372,423.271329
-1.7268796,344,424.393081
-1.1014167,353,426.10452
-0.62730867,364,426.921946
-0.17862213,356,428.065311
-0.5352671,348,429.296879
-0.20087531,366,430.299466
-1.1377418,354,447.225663
-1.4718053,347,448.267284
-0.86327565,357,449.091445
-0.87828916,356,451.086186
-1.0810344,357,451.934423
-0.36805135,343,452.955333
-1.1011984,362,454.076623
-0.061604355,347,454.887206
-1.5044485,353,469.220943
-0.9890075,364,470.803847
-1.9619505,375,472.17534
-2.4508474,352,473.264664
-0.5437281,349,474.241318
-1.3676872,360,475.241234
-0.49556085,357,476.464586
-0.21012571,357,477.276176
-0.37290466,364,491.376452
-0.71124744,348,492.7982
-2.1796112,370,494.009511
-0.33002648,356,494.995008
-0.2660204,353,495.860229
-0.9620959,358,499.468044
-0.43603018,354,500.585922
-0.24164377,359,501.522223
-0.3386986,354,515.184799
-0.17013638,349,516.760246
-0.17868103,360,517.625587
-0.5148351,343,518.786962
-0.9681122,354,519.620164
-0.831955,359,520.511364
-0.28834268,357,522.064902
0.051576786,359,523.053212
-0.3686344,357,537.272553
0.002953298,357,538.91205
-1.7030458,363,539.874343
-0.9360417,354,540.739115
-1.0349863,359,541.776491
-0.15318774,368,543.025221
-0.2946672,354,544.006637
-0.24132018,351,544.906012
-0.6046386,351,561.425792
-0.9200294,346,563.08167
-0.35782522,354,563.931493
-0.8715508,332,564.986851
-0.0473796,359,565.884382
-0.74672943,362,567.093783
0.07439515,360,568.264142
-0.3763865,354,569.068814
-0.27421412,353,582.515266
-0.5442348,351,584.246325
-0.4906052,354,585.04755
-0.5628975,356,586.257905
-0.89426637,342,586.257905
-0.25233546,362,587.453228
-1.450199,352,588.692927
-0.88825136,371,590.282393
-0.9779075,342,602.568184
-0.96279687,350,604.688718
-0.6056406,348,605.78161
-0.48479104,349,606.597238
0.008155873,363,607.472969
-0.25543928,351,608.574722
-1.6910065,348,609.655213
-0.16268133,364,611.955912
-1.0913463,344,626.082306
-0.25919703,337,627.794769
-0.5439222,347,629.334217
-0.38213247,348,630.327522
-0.80995464,353,631.181795
0.14307518,338,632.134086
-0.10544758,347,632.950313
0.11905937,345,635.361982
-0.29550838,341,646.323546
-0.93903106,359,648.954165
0.021750899,348,650.307156
-0.44451788,345,651.162474
-0.54185265,360,652.039851
-0.116301864,353,652.982458
-0.4727286,367,654.087073
-0.37321076,360,656.63716
-0.3385991,362,667.85972
-0.29953068,353,669.968253
-0.3147791,343,670.906465
0.11117175,345,671.86675
-0.33316058,344,672.716
-0.18100034,342,673.551188
-0.31436744,350,674.973522
-0.27457616,350,677.5295
-0.3271426,351,692.026593
-0.09140609,338,693.714986
-0.14502837,353,694.889265
-0.13974921,344,695.710468
-0.10987298,349,696.759717
-0.4732144,357,697.699929
-0.52965516,361,699.490334
-1.0582328,353,701.780894
-0.15772702,337,712.383336
-0.5537663,350,715.184038
-0.27977732,349,715.184038
-0.028476072,364,716.064266
-0.35784388,348,716.922479
-0.11529046,349,717.898754
-0.36432537,353,719.901206
-0.55098397,354,722.183739
-1.0856342,345,732.860134
-0.6334134,340,735.36274
-0.4271364,335,736.170155
-0.39749438,348,737.227417
-0.27926573,347,738.065657
-0.59101474,363,739.848121
-0.5555769,357,741.475589
-0.37112007,358,743.717135
-0.031480532,348,756.545185
-0.4875796,334,758.462902
-0.25896892,342,759.526203
-0.13325106,336,760.38141
0.11719573,349,761.756771
-0.103211,346,763.421186
-0.14553699,350,765.237625
-0.5532898,338,767.056036
-0.38077343,339,776.497167
-0.18304689,345,779.087817
0.090075225,348,779.899075
-1.0637627,361,780.911321
-0.5363316,349,782.216634
0.037027895,352,783.977044
-0.071518,335,785.139319
-0.3118951,351,787.50294
-0.36467412,356,797.526237
-0.4685866,336,799.718651
-0.48185828,349,800.764887
-0.30032995,353,801.67313
-0.42193547,339,802.663533
-0.6616504,343,804.638979
-0.075828545,351,806.135377
-0.17782931,361,809.166062
0.061853204,355,821.777909
0.08052182,341,823.27373
-0.22406435,337,824.164699
-0.20541741,345,825.60313
-0.36777377,356,826.603356
-0.732254,348,828.502639
-0.28208226,349,830.252866
-0.247726,350,833.08759
-0.34092015,340,842.914664
-0.25400448,338,844.325026
0.024073204,353,845.867387
-0.0034425568,342,846.799622
-0.17160408,344,847.916887
-0.7896114,343,849.682285
-0.44291312,337,850.986584
-0.15386236,348,854.343433
-0.6915188,345,863.32746
-0.16286905,342,864.551862
-0.39623827,349,866.389307
-0.2979443,343,867.439819
-0.59192383,352,868.246036
-0.34275278,338,869.720428
0.09786041,344,871.174797
-0.28175828,354,874.877679
-0.09217781,324,885.645123
-0.41173187,337,886.453318
-0.3787815,324,888.453786
-0.32053563,326,890.041225
-0.5130177,353,890.869515
-0.23558898,350,891.837734
-0.016827924,343,893.799202
-0.064282924,346,897.693081
-0.4527204,326,906.437255
-0.39360482,341,907.8516
-0.4741544,343,909.956075
-0.17499013,332,911.153345
0.579689,349,912.655698
-0.6323889,362,914.159075
-0.21235226,340,915.223344
0.079174235,346,919.284261
-0.39186856,330,926.575919
-0.17535166,360,929.242521
-0.10973065,345,930.764865
0.21782833,343,931.869166
-0.4151487,334,933.004479
-0.34952685,343,934.915075
0.11401702,354,936.441733
-0.2731931,328,939.570483
-0.66942525,356,949.952833
0.0398035,336,951.854263
-0.18184434,330,953.089554
0.23505704,335,954.373855
-0.35397562,340,955.723534
-0.55779,338,957.526171
-0.25592858,329,958.653472
-0.042793866,362,962.937439
-0.2585325,335,969.751019
-0.15080875,334,971.961532
-0.77310973,347,972.786736
-0.25527352,337,974.17412
-0.04340774,337,975.504433
-0.028180424,335,977.153928
0.10104409,333,978.221169
0.09536692,345,983.092586
-0.1394539,345,990.334162
-0.31140846,330,992.050046
-0.04048742,335,993.04031
0.14295682,349,995.085483
-0.3182702,345,996.312773
-0.33182964,329,997.363049
0.053283144,354,999.478526
-0.38512182,353,1004.185589
-0.00049713865,349,1013.378362
0.085197434,341,1014.706662
-0.23032942,342,1015.778997
-0.3122421,332,1017.682427
0.18986021,343,1018.480608
-0.28884453,328,1019.322798
-0.07698775,340,1021.884388
-0.1555084,336,1026.686478
0.0012097252,324,1033.8726
-0.6010762,326,1035.008868
-0.29340148,353,1036.029207
-0.16928282,324,1037.673579
-0.022268185,335,1039.006893
-0.21148837,342,1040.003118
-0.2665273,338,1042.475676
-0.21942724,341,1047.150745
-0.08704969,323,1053.823277
-0.061752692,340,1054.657464
0.1283227,341,1055.849305
-0.2824896,337,1057.592766
-0.108838424,329,1058.624999
-0.060430754,342,1060.130351
-0.036502868,354,1063.142132
-0.119631805,337,1067.184112
-0.10327209,327,1075.966168
-0.2242977,336,1077.061415
-0.31450573,347,1078.774802
-0.0837675,333,1079.900358
-0.21938337,341,1081.175718
-0.29704595,324,1081.985991
-0.15175429,352,1085.889017
0.08042425,333,1089.138095
-0.5340909,349,1095.870972
0.042200226,351,1097.016308
-0.117712975,332,1098.273112
-0.089559875,347,1099.270337
0.07257279,323,1099.270337
-0.121172,339,1100.610653
0.22576128,338,1104.603554
0.40278298,341,1107.829576
-0.330258,335,1114.371188
0.009002374,338,1115.60448
-0.13556805,330,1116.80075
-0.17930807,335,1117.739043
-0.09656771,342,1118.562229
-0.17784765,335,1119.895568
-0.72045964,340,1124.017984
-0.3716126,321,1126.701589
-0.15262473,332,1136.130743
-0.12034655,329,1137.744223
-0.085502505,340,1137.744223
0.29164088,329,1138.719484
-0.16339645,338,1139.860064
-0.18210769,342,1141.346399
-0.104936846,325,1144.935223
-0.1980585,351,1148.608077
-0.04638128,328,1154.595434
-0.41968393,328,1156.373874
-0.57710946,336,1157.245577
0.03189248,338,1158.146781
-0.23211898,339,1159.526304
-0.0989544,329,1160.614623
-0.016872112,344,1164.71855
-0.43765932,336,1168.114329
-0.07395595,326,1173.848655
-0.25049135,333,1175.904144
-0.08501905,345,1177.337498
0.29166806,345,1178.217709
-0.20188221,330,1179.032899
0.07016024,335,1180.299185
0.013046819,342,1185.126275
